ID	adj.P.Val	P.Value	t	B	logFC	Gene	Gene.title
A_23_P89973	0.764711	4.70E-01	-0.729119	-5.82201	-0.120111	BRSK1	BR serine/threonine kinase 1
A_23_P132889	0.764711	4.70E-01	-0.729005	-5.82209	-0.2365313	CRMP1	collapsin response mediator protein 1
A_23_P121676	0.764778	4.70E-01	0.728728	-5.82228	0.1569091	CXXC4	CXXC finger protein 4
A_24_P320759	0.764778	4.70E-01	-0.728581	-5.82238	-0.1248883	PRKRIP1	PRKR interacting protein 1 (IL11 inducible)
A_24_P212129	0.764962	4.71E-01	-0.727557	-5.8231	-0.1410669	ZNF33A	zinc finger protein 33A
A_23_P155425	0.764962	4.71E-01	-0.727536	-5.82311	-0.3411665	DUSP7	dual specificity phosphatase 7
A_32_P195401	0.764962	4.71E-01	-0.727142	-5.82339	-0.1494815	FAM117B	family with sequence similarity 117 member B
A_24_P332471	0.764962	4.71E-01	-0.726775	-5.82364	-0.1482076		
A_23_P50575	0.764962	4.71E-01	-0.726769	-5.82365	-0.2066691	PPP1R12C	protein phosphatase 1 regulatory subunit 12C
A_23_P120953	0.764962	4.71E-01	-0.726479	-5.82385	-0.1406028	SERHL2	serine hydrolase-like 2
A_23_P68949	0.764962	4.71E-01	0.72638	-5.82392	0.1220115	ST13	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)
A_23_P372962	0.764962	4.71E-01	-0.726313	-5.82396	-0.1969133	A2ML1	alpha-2-macroglobulin like 1
A_23_P214273	0.764962	4.71E-01	0.726283	-5.82398	0.2257832	MUT	methylmalonyl-CoA mutase
A_24_P121171	0.764962	4.71E-01	0.726266	-5.824	0.1615366	HINFP	histone H4 transcription factor
A_23_P37910	0.764962	4.71E-01	-0.726206	-5.82404	-0.1460945	MAPK3	mitogen-activated protein kinase 3
A_23_P72044	0.764962	4.72E-01	0.726091	-5.82412	0.1353769	NPLOC4	"NPL4 homolog, ubiquitin recognition factor"
A_23_P68889	0.764962	4.72E-01	-0.725985	-5.82419	-0.1132331	RTCB	"RNA 2',3'-cyclic phosphate and 5'-OH ligase"
A_32_P66148	0.764962	4.72E-01	-0.725906	-5.82425	-0.2180633		
A_32_P89730	0.765247	4.72E-01	0.725439	-5.82457	0.1091317	LOH12CR2	"loss of heterozygosity, 12, chromosomal region 2 (non-protein coding)"
A_32_P194962	0.765881	4.72E-01	-0.724618	-5.82514	-0.2420158		
A_32_P66974	0.765908	4.73E-01	0.724412	-5.82528	0.1125001	PCSK7	proprotein convertase subtilisin/kexin type 7
A_24_P40055	0.765924	4.73E-01	0.723463	-5.82594	0.1509319	LENG8	leukocyte receptor cluster member 8
A_23_P153418	0.765924	4.73E-01	0.723388	-5.82599	0.1260267	ISOC2	isochorismatase domain containing 2
A_24_P172685	0.765924	4.73E-01	-0.723231	-5.8261	-0.1806809	AQP2	aquaporin 2
A_24_P110062	0.765924	4.73E-01	0.722998	-5.82626	0.1156838	PTPMT1	"protein tyrosine phosphatase, mitochondrial 1"
A_23_P140725	0.765924	4.74E-01	0.722428	-5.82666	0.1767996	IFT140	intraflagellar transport 140
A_23_P149707	0.765924	4.74E-01	-0.722417	-5.82667	-0.2465465	DLGAP3	DLG associated protein 3
A_32_P172864	0.765924	4.74E-01	-0.722253	-5.82678	-0.2129114	FAM102B	family with sequence similarity 102 member B
A_24_P392790	0.765924	4.74E-01	0.722239	-5.82679	0.137913		
A_24_P122862	0.765924	4.74E-01	0.722183	-5.82683	0.1069628	AFTPH	aftiphilin
A_23_P122116	0.765924	4.74E-01	-0.721959	-5.82698	-0.14737	DDX41	DEAD-box helicase 41
A_24_P252310	0.765924	4.74E-01	0.721426	-5.82735	0.1510654	FAM131B	family with sequence similarity 131 member B
A_24_P76210	0.765924	4.74E-01	-0.721408	-5.82736	-0.1261985		
A_23_P29257	0.765924	4.74E-01	0.721343	-5.82741	0.1373243	H1F0	H1 histone family member 0
A_32_P132928	0.765924	4.74E-01	-0.721334	-5.82742	-0.0965839		
A_23_P256641	0.765924	4.74E-01	0.721303	-5.82744	0.1741129	KCNE5	potassium voltage-gated channel subfamily E regulatory subunit 5
A_32_P101689	0.765924	4.75E-01	-0.721091	-5.82758	-0.2742332	FAM3C	family with sequence similarity 3 member C
A_23_P106145	0.765924	4.75E-01	-0.721031	-5.82763	-0.21691	ERO1A	endoplasmic reticulum oxidoreductase 1 alpha
A_24_P678418	0.765924	4.75E-01	0.720984	-5.82766	0.1256465	DICER1-AS1	DICER1 antisense RNA 1
A_23_P114826	0.765924	4.75E-01	0.720727	-5.82784	0.1210586	MRPS15	mitochondrial ribosomal protein S15
A_23_P148949	0.765924	4.75E-01	-0.72068	-5.82787	-0.1473973	SPRR2E	small proline rich protein 2E
A_24_P209171	0.765924	4.75E-01	-0.720672	-5.82787	-0.1909149	SH3BGRL2	SH3 domain binding glutamate rich protein like 2
A_23_P383385	0.766181	4.75E-01	-0.720234	-5.82818	-0.136123	POLE4	"DNA polymerase epsilon 4, accessory subunit"
A_32_P174214	0.76667	4.75E-01	-0.719559	-5.82864	-0.1743689		
A_24_P62800	0.766956	4.76E-01	-0.719091	-5.82896	-0.2183741	KLHDC8A	kelch domain containing 8A
A_23_P137391	0.766966	4.76E-01	-0.718904	-5.82909	-0.2000581	ENO1	enolase 1
A_23_P104413	0.767206	4.76E-01	-0.718234	-5.82955	-0.2626644		
A_24_P18105	0.767206	4.76E-01	-0.718162	-5.8296	-0.1804152	ASPH	aspartate beta-hydroxylase
A_23_P102262	0.767206	4.76E-01	-0.718072	-5.82966	-0.1114971	MRPL19	mitochondrial ribosomal protein L19
A_24_P59220	0.767206	4.76E-01	-0.717952	-5.82975	-0.1339051	POTEF	POTE ankyrin domain family member F
A_23_P416106	0.767273	4.77E-01	-0.717609	-5.82998	-0.1323085	GTPBP1	GTP binding protein 1
A_23_P103476	0.767273	4.77E-01	-0.717529	-5.83004	-0.1098401	UBIAD1	UbiA prenyltransferase domain containing 1
A_23_P216766	0.767359	4.77E-01	-0.717265	-5.83022	-0.2288971	ISCA1	iron-sulfur cluster assembly 1
A_24_P295620	0.767591	4.77E-01	-0.716852	-5.8305	-0.1617747	AASDHPPT	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
A_24_P778836	0.767826	4.77E-01	-0.716436	-5.83079	-0.1179857	RSL1D1	ribosomal L1 domain containing 1
A_32_P135818	0.767988	4.78E-01	0.716094	-5.83102	0.1431287	RPS3A	ribosomal protein S3A
A_23_P31055	0.768638	4.78E-01	0.715176	-5.83165	0.108598	NUP43	nucleoporin 43
A_32_P1647	0.768638	4.78E-01	0.714985	-5.83178	0.1653042		
A_23_P123582	0.768638	4.78E-01	0.714857	-5.83187	0.1135106	IPPK	inositol-pentakisphosphate 2-kinase
A_23_P328069	0.768638	4.78E-01	-0.714725	-5.83196	-0.1681741	HPS1	"HPS1, biogenesis of lysosomal organelles complex 3 subunit 1"
A_24_P230009	0.768779	4.79E-01	-0.714404	-5.83218	-0.1986355		
A_24_P75456	0.768892	4.79E-01	0.713983	-5.83247	0.2203306		
A_23_P415541	0.768892	4.79E-01	-0.71385	-5.83256	-0.4172894	GPR26	G protein-coupled receptor 26
A_24_P5743	0.768892	4.79E-01	-0.713759	-5.83262	-0.1419907	ALDH16A1	aldehyde dehydrogenase 16 family member A1
A_24_P135628	0.76901	4.79E-01	0.713308	-5.83293	0.1549563		
A_24_P182858	0.76901	4.79E-01	-0.713285	-5.83295	-0.2747324	LBH	limb bud and heart development
A_32_P84858	0.769073	4.80E-01	0.712944	-5.83318	0.1450009		
A_23_P338519	0.769073	4.80E-01	-0.712867	-5.83323	-0.2520464	NKIRAS1	NFKB inhibitor interacting Ras like 1
A_23_P70045	0.769164	4.80E-01	-0.712598	-5.83342	-0.145096	H2AFY	H2A histone family member Y
A_23_P304386	0.769976	4.81E-01	0.711345	-5.83427	0.1576626	HIGD2A	HIG1 hypoxia inducible domain family member 2A
A_23_P69242	0.769976	4.81E-01	0.711163	-5.8344	0.129976	SUMF1	sulfatase modifying factor 1
A_32_P34589	0.769976	4.81E-01	0.710594	-5.83478	0.1618648	RSRC1	arginine and serine rich coiled-coil 1
A_23_P256131	0.769976	4.81E-01	-0.71049	-5.83485	-0.1703141	HR	hair growth associated
A_23_P137196	0.769976	4.81E-01	-0.710436	-5.83489	-0.1363627	IL13RA1	interleukin 13 receptor subunit alpha 1
A_23_P308097	0.769976	4.81E-01	0.710268	-5.835	0.1773327	PPP2CB	protein phosphatase 2 catalytic subunit beta
A_23_P50517	0.769976	4.81E-01	-0.710235	-5.83503	-0.1568015		
A_24_P350644	0.769976	4.81E-01	-0.710219	-5.83504	-0.1070707	PRRC2B	proline rich coiled-coil 2B
A_24_P165082	0.769976	4.81E-01	-0.710146	-5.83509	-0.146131	ZNF222	zinc finger protein 222
A_24_P171041	0.769976	4.81E-01	0.710004	-5.83518	0.1373555	CLPX	caseinolytic mitochondrial matrix peptidase chaperone subunit
A_23_P30745	0.770335	4.82E-01	0.709462	-5.83555	0.1308435	MEA1	male-enhanced antigen 1
A_23_P394259	0.770703	4.82E-01	0.708911	-5.83593	0.1750418	MPP2	membrane palmitoylated protein 2
A_23_P120883	0.77094	4.82E-01	-0.708493	-5.83621	-0.2376104	HMOX1	heme oxygenase 1
A_24_P304458	0.771771	4.83E-01	0.707471	-5.8369	0.1866299	NAP1L1	nucleosome assembly protein 1 like 1
A_23_P11461	0.771881	4.83E-01	-0.70709	-5.83716	-0.1793187	UBE2V1	ubiquitin conjugating enzyme E2 V1
A_24_P941930	0.771881	4.83E-01	-0.707005	-5.83722	-0.2014172	EAF1	ELL associated factor 1
A_23_P91468	0.772299	4.84E-01	-0.706404	-5.83763	-0.1817011	PSMA7	proteasome subunit alpha 7
A_23_P151679	0.772776	4.84E-01	-0.705658	-5.83813	-0.1059031	PPM1A	"protein phosphatase, Mg2+/Mn2+ dependent 1A"
A_24_P289139	0.772776	4.84E-01	0.705418	-5.83829	0.2583026	SH3KBP1	SH3 domain containing kinase binding protein 1
A_23_P259741	0.772776	4.84E-01	0.705389	-5.83831	0.1536438	SATB1	SATB homeobox 1
A_23_P428326	0.773057	4.84E-01	0.704926	-5.83863	0.1161796	TBC1D16	TBC1 domain family member 16
A_23_P406025	0.773432	4.85E-01	0.704271	-5.83907	0.152322	PRUNE2	prune homolog 2
A_23_P48056	0.773432	4.85E-01	-0.704191	-5.83912	-0.1619021	CKAP4	cytoskeleton associated protein 4
A_24_P348083	0.773485	4.85E-01	-0.70396	-5.83928	-0.3819399		
A_23_P167599	0.773582	4.85E-01	0.703686	-5.83946	0.1315313	FAM134B	family with sequence similarity 134 member B
A_24_P924862	0.773712	4.85E-01	-0.703296	-5.83973	-0.2271568	RAPH1	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1
A_23_P55936	0.773712	4.86E-01	-0.703199	-5.83979	-0.1152277	FCGRT	Fc fragment of IgG receptor and transporter
A_23_P111621	0.773744	4.86E-01	-0.702857	-5.84002	-0.101886	GTF2IRD1	GTF2I repeat domain containing 1
A_23_P59630	0.773744	4.86E-01	0.702814	-5.84005	0.1239332	PMS2P3	"PMS1 homolog 2, mismatch repair system component pseudogene 3"
A_23_P150768	0.774226	4.86E-01	0.702147	-5.8405	0.140724	SLCO2B1	solute carrier organic anion transporter family member 2B1
A_32_P151875	0.774925	4.87E-01	0.701165	-5.84116	0.0956041	ZNF398	zinc finger protein 398
A_23_P86504	0.774925	4.87E-01	-0.701028	-5.84125	-0.0909354	C10orf76	chromosome 10 open reading frame 76
A_23_P90601	0.774925	4.87E-01	-0.700906	-5.84134	-0.1893279	STEAP3	STEAP3 metalloreductase
A_23_P334103	0.775199	4.87E-01	-0.700282	-5.84175	-0.1057096	BORCS5	BLOC-1 related complex subunit 5
A_23_P111797	0.775199	4.87E-01	0.700052	-5.84191	0.1615387	LOC84214	uncharacterized LOC84214
A_24_P295999	0.775199	4.88E-01	-0.700014	-5.84193	-0.1442564	CD4	CD4 molecule
A_23_P114952	0.775199	4.88E-01	-0.699921	-5.842	-0.1352979	TMEM9	transmembrane protein 9
A_24_P280897	0.775315	4.88E-01	0.699442	-5.84232	0.2640373		
A_32_P1509	0.775315	4.88E-01	-0.699329	-5.84239	-0.2041295	ZCCHC17	zinc finger CCHC-type containing 17
A_23_P217958	0.775315	4.88E-01	-0.699134	-5.84252	-0.2051881	HK1	hexokinase 1
A_24_P107336	0.775315	4.88E-01	-0.699097	-5.84255	-0.12106	VPS26B	"VPS26, retromer complex component B"
A_32_P60185	0.775431	4.88E-01	0.698802	-5.84275	0.1954919	SDHD	succinate dehydrogenase complex subunit D
A_24_P337397	0.775518	4.88E-01	0.698504	-5.84295	0.17379	ANKRA2	ankyrin repeat family A member 2
A_23_P125553	0.775518	4.89E-01	-0.698361	-5.84304	-0.1412592	SPIN2B	spindlin family member 2B
A_23_P257593	0.775732	4.89E-01	-0.697561	-5.84358	-0.1144842	BORCS5	BLOC-1 related complex subunit 5
A_24_P88721	0.775732	4.89E-01	0.697503	-5.84362	0.1425168	RABL2A	"RAB, member of RAS oncogene family-like 2A"
A_24_P334726	0.775732	4.89E-01	0.69748	-5.84363	0.1869958	DENND2A	DENN domain containing 2A
A_24_P350589	0.775732	4.89E-01	-0.697438	-5.84366	-0.2715359	RNF150	ring finger protein 150
A_24_P912856	0.775738	4.89E-01	-0.697181	-5.84383	-0.1838543		
A_23_P137830	0.775738	4.89E-01	0.696927	-5.844	0.1570319		
A_24_P56252	0.775738	4.89E-01	0.696875	-5.84404	0.1461433	PPP1R12A	protein phosphatase 1 regulatory subunit 12A
A_23_P75647	0.775738	4.90E-01	-0.69671	-5.84415	-0.168908	HYOU1	hypoxia up-regulated 1
A_23_P171359	0.775738	4.90E-01	0.695638	-5.84486	0.16136	WDR44	WD repeat domain 44
A_24_P576174	0.775738	4.90E-01	0.695631	-5.84487	0.1506208	DCP1A	decapping mRNA 1A
A_32_P207180	0.775738	4.90E-01	-0.695429	-5.845	-0.1208371	ARL16	ADP ribosylation factor like GTPase 16
A_23_P8240	0.775738	4.90E-01	0.695381	-5.84503	0.1588961	FAM50B	family with sequence similarity 50 member B
A_23_P84860	0.775738	4.90E-01	0.695286	-5.8451	0.2096355	FAM107A	family with sequence similarity 107 member A
A_23_P202720	0.775738	4.90E-01	0.695216	-5.84514	0.1138235	SLC35C1	solute carrier family 35 member C1
A_24_P388528	0.775738	4.91E-01	0.695092	-5.84523	0.1551171	ST6GAL1	"ST6 beta-galactoside alpha-2,6-sialyltransferase 1"
A_23_P71867	0.775738	4.91E-01	0.695047	-5.84526	0.1328704		
A_23_P411723	0.775738	4.91E-01	0.69501	-5.84528	0.1530906	PLAG1	PLAG1 zinc finger
A_23_P137057	0.775738	4.91E-01	0.694964	-5.84531	0.1409398	SLC25A5	solute carrier family 25 member 5
A_23_P103951	0.775753	4.91E-01	-0.694772	-5.84544	-0.2309832		
A_23_P58796	0.776011	4.91E-01	-0.694069	-5.84591	-0.27485	RGMB	repulsive guidance molecule family member b
A_23_P354805	0.776011	4.91E-01	0.694065	-5.84591	0.1463139	KLF12	Kruppel like factor 12
A_23_P98183	0.776011	4.91E-01	-0.693982	-5.84596	-0.1423664	HRAS	"HRas proto-oncogene, GTPase"
A_24_P48617	0.776653	4.92E-01	-0.693151	-5.84652	-0.114285	UQCR11	"ubiquinol-cytochrome c reductase, complex III subunit XI"
A_23_P357811	0.777182	4.92E-01	0.692436	-5.84699	0.1026565	MBNL1	muscleblind like splicing regulator 1
A_23_P117190	0.777267	4.92E-01	0.692174	-5.84717	0.1597213	DNAJC15	DnaJ heat shock protein family (Hsp40) member C15
A_24_P943263	0.777625	4.93E-01	0.691633	-5.84752	0.1505232	RASA4	RAS p21 protein activator 4
A_23_P200043	0.778256	4.93E-01	0.690678	-5.84816	0.13037	CEP104	centrosomal protein 104
A_24_P206305	0.778256	4.93E-01	-0.690638	-5.84818	-0.1324804	MICALL2	MICAL like 2
A_23_P25194	0.778402	4.94E-01	0.690142	-5.84851	0.2207979	HRK	"harakiri, BCL2 interacting protein"
A_23_P48581	0.778402	4.94E-01	0.689874	-5.84869	0.1049784	C14orf93	chromosome 14 open reading frame 93
A_32_P50066	0.778402	4.94E-01	-0.689742	-5.84878	-0.1489927	MAP9	microtubule associated protein 9
A_32_P51905	0.778402	4.94E-01	-0.68961	-5.84886	-0.1106941	KIAA1191	KIAA1191
A_23_P151093	0.778402	4.94E-01	-0.689405	-5.849	-0.1718618	YARS2	tyrosyl-tRNA synthetase 2
A_23_P251825	0.778402	4.94E-01	0.689285	-5.84908	0.1586361	IFRD1	interferon related developmental regulator 1
A_32_P143377	0.778402	4.94E-01	-0.689257	-5.8491	-0.1519684	TMEM30B	transmembrane protein 30B
A_23_P2223	0.778459	4.94E-01	-0.689004	-5.84926	-0.1176424	MYL6B	myosin light chain 6B
A_24_P339869	0.778459	4.94E-01	0.688846	-5.84937	0.1481049	ZBTB21	zinc finger and BTB domain containing 21
A_23_P55873	0.778627	4.95E-01	-0.6885	-5.8496	-0.1228338	CC2D1A	coiled-coil and C2 domain containing 1A
A_23_P259521	0.779033	4.95E-01	0.68791	-5.84999	0.1453942	WDR41	WD repeat domain 41
A_23_P433760	0.779057	4.95E-01	-0.68771	-5.85012	-0.1837207	SPN	sialophorin
A_23_P120146	0.779498	4.96E-01	0.687084	-5.85053	0.1332285	TGFBRAP1	transforming growth factor beta receptor associated protein 1
A_23_P431381	0.779513	4.96E-01	0.68689	-5.85066	0.146155	C14orf80	chromosome 14 open reading frame 80
A_24_P611903	0.779513	4.96E-01	-0.686717	-5.85077	-0.1799023		
A_24_P70888	0.779627	4.96E-01	0.686425	-5.85097	0.1871245	PLXNB2	plexin B2
A_24_P147849	0.780138	4.96E-01	0.685728	-5.85142	0.2216536		
A_32_P109794	0.780164	4.97E-01	-0.685526	-5.85156	-0.1406	STYX	serine/threonine/tyrosine interacting protein
A_23_P331670	0.780219	4.97E-01	0.685204	-5.85177	0.1767082	PYGB	"phosphorylase, glycogen; brain"
A_24_P192434	0.780219	4.97E-01	0.685118	-5.85183	0.1652116	TERF1	telomeric repeat binding factor 1
A_23_P131909	0.780478	4.97E-01	-0.684455	-5.85226	-0.1492436	TMEM239	transmembrane protein 239
A_23_P49521	0.780478	4.97E-01	0.684286	-5.85237	0.1579389	SRSF1	serine and arginine rich splicing factor 1
A_24_P212990	0.780478	4.97E-01	-0.68421	-5.85242	-0.1246616	RPL23AP82	ribosomal protein L23a pseudogene 82
A_23_P27795	0.780478	4.97E-01	-0.684023	-5.85254	-0.1504772	SPINT2	"serine peptidase inhibitor, Kunitz type 2"
A_32_P512500	0.780478	4.97E-01	-0.683975	-5.85258	-0.1120992	ARMC5	armadillo repeat containing 5
A_23_P256618	0.780673	4.98E-01	0.6836	-5.85282	0.1162758	MCUR1	mitochondrial calcium uniporter regulator 1
A_24_P415012	0.781106	4.98E-01	-0.682924	-5.85326	-0.158083	LRP12	LDL receptor related protein 12
A_23_P89159	0.781106	4.98E-01	-0.682807	-5.85334	-0.0937606	EXOC7	exocyst complex component 7
A_24_P298238	0.781155	4.98E-01	0.682563	-5.8535	0.1078014		
A_24_P327886	0.781155	4.98E-01	-0.682373	-5.85362	-0.1636227	TCEA3	transcription elongation factor A3
A_23_P218269	0.781155	4.99E-01	0.682231	-5.85372	0.1190735	TAOK2	TAO kinase 2
A_24_P272523	0.781763	4.99E-01	-0.681435	-5.85424	-0.164703		
A_23_P88865	0.781859	4.99E-01	-0.681161	-5.85442	-0.1285194	CMTM3	CKLF like MARVEL transmembrane domain containing 3
A_24_P221414	0.782011	4.99E-01	-0.680831	-5.85463	-0.3005503	DYNC1I1	dynein cytoplasmic 1 intermediate chain 1
A_23_P158817	0.782058	5.00E-01	-0.680607	-5.85478	-0.1672203		
A_32_P138004	0.782187	5.00E-01	-0.6803	-5.85498	-0.1212996	FAM45A	family with sequence similarity 45 member A
A_24_P860703	0.782304	5.00E-01	-0.679723	-5.85536	-0.1358851	SNHG17	small nucleolar RNA host gene 17
A_24_P466374	0.782304	5.00E-01	0.679675	-5.85539	0.1213257	EYA3	EYA transcriptional coactivator and phosphatase 3
A_23_P16683	0.782304	5.00E-01	0.679653	-5.8554	0.1245311	TRMT1	tRNA methyltransferase 1
A_23_P502196	0.782308	5.00E-01	-0.679403	-5.85556	-0.2147391	IDH3B	isocitrate dehydrogenase 3 (NAD(+)) beta
A_23_P250825	0.782308	5.00E-01	-0.679298	-5.85563	-0.1279305	RABGEF1	RAB guanine nucleotide exchange factor 1
A_32_P75284	0.782529	5.01E-01	-0.678781	-5.85597	-0.0947086	KATNAL1	katanin catalytic subunit A1 like 1
A_23_P252306	0.782529	5.01E-01	0.678679	-5.85604	0.1478768	ID1	"inhibitor of DNA binding 1, HLH protein"
A_32_P216369	0.782529	5.01E-01	0.678536	-5.85613	0.317451	CCDC144A	coiled-coil domain containing 144A
A_24_P941831	0.782529	5.01E-01	0.67837	-5.85624	0.1499913	TMEM237	transmembrane protein 237
A_23_P43255	0.78289	5.01E-01	-0.677826	-5.85659	-0.1337007	FAM49B	family with sequence similarity 49 member B
A_32_P36835	0.783299	5.02E-01	0.677227	-5.85698	0.1955961		
A_32_P167856	0.783299	5.02E-01	-0.676948	-5.85716	-0.1091921	CTAGE9	CTAGE family member 9
A_24_P218048	0.783299	5.02E-01	-0.676794	-5.85726	-0.2427012	AMPH	amphiphysin
A_23_P117163	0.783299	5.02E-01	0.676707	-5.85732	0.1194637	RCBTB1	RCC1 and BTB domain containing protein 1
A_24_P480206	0.78344	5.02E-01	-0.676388	-5.85753	-0.2523096		
A_23_P139265	0.783682	5.03E-01	-0.675639	-5.85801	-0.1621861	SIRT3	sirtuin 3
A_23_P122624	0.783682	5.03E-01	-0.675584	-5.85805	-0.1051628	LTV1	LTV1 ribosome biogenesis factor
A_23_P311232	0.783682	5.03E-01	0.675443	-5.85814	0.1112611	CLASP1	cytoplasmic linker associated protein 1
A_23_P258381	0.783682	5.03E-01	-0.674904	-5.85849	-0.121614	SPSB4	splA/ryanodine receptor domain and SOCS box containing 4
A_24_P108442	0.783682	5.03E-01	0.674879	-5.8585	0.1156668	WDR83OS	WD repeat domain 83 opposite strand
A_23_P208013	0.783682	5.03E-01	0.67473	-5.8586	0.1378355	ZNF407	zinc finger protein 407
A_23_P164387	0.783682	5.03E-01	0.674582	-5.8587	0.0750245	SMARCE1	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1"
A_24_P244096	0.783682	5.03E-01	0.674567	-5.8587	0.0739283	DNAJB12	DnaJ heat shock protein family (Hsp40) member B12
A_23_P212617	0.783682	5.03E-01	-0.674561	-5.85871	-0.1675131	TFRC	transferrin receptor
A_24_P36868	0.783798	5.04E-01	-0.674267	-5.8589	-0.1199763	WDR26	WD repeat domain 26
A_23_P18641	0.7838	5.04E-01	-0.67409	-5.85901	-0.1604465		
A_24_P314159	0.783981	5.04E-01	0.673723	-5.85925	0.1342511	APP	amyloid beta precursor protein
A_24_P494454	0.783981	5.04E-01	-0.673555	-5.85936	-0.1492059	SPIN3	spindlin family member 3
A_23_P90089	0.784053	5.04E-01	-0.67318	-5.8596	-0.1376232	GCDH	glutaryl-CoA dehydrogenase
A_24_P343233	0.784053	5.04E-01	-0.672845	-5.85982	-0.208735	HLA-DRB1	"major histocompatibility complex, class II, DR beta 1"
A_24_P285880	0.784053	5.04E-01	0.67284	-5.85982	0.1222654	SEC62	"SEC62 homolog, preprotein translocation factor"
A_32_P58145	0.784053	5.05E-01	0.67278	-5.85986	0.1652164		
A_32_P79434	0.784126	5.05E-01	0.672362	-5.86013	0.1973915	PTPRN2	"protein tyrosine phosphatase, receptor type N2"
A_23_P19313	0.784126	5.05E-01	0.672355	-5.86013	0.0991232	TBP	TATA-box binding protein
A_23_P110941	0.784382	5.05E-01	0.671918	-5.86042	0.1613777	GSTA4	glutathione S-transferase alpha 4
A_23_P320242	0.784427	5.05E-01	0.671697	-5.86056	0.1083773	KIAA1324L	KIAA1324 like
A_23_P101461	0.785245	5.06E-01	-0.670324	-5.86144	-0.1001588	CCDC130	coiled-coil domain containing 130
A_23_P251916	0.785245	5.06E-01	-0.67029	-5.86146	-0.1477511	RMDN1	regulator of microtubule dynamics 1
A_23_P432591	0.785245	5.06E-01	-0.670047	-5.86162	-0.275552	CCDC125	coiled-coil domain containing 125
A_23_P41588	0.785245	5.06E-01	-0.670024	-5.86164	-0.0951325	HARS2	"histidyl-tRNA synthetase 2, mitochondrial"
A_23_P71981	0.785245	5.06E-01	0.669985	-5.86166	0.1490262	ERAL1	Era like 12S mitochondrial rRNA chaperone 1
A_23_P116264	0.78527	5.06E-01	-0.669721	-5.86183	-0.1998714	NRGN	neurogranin
A_23_P217659	0.78527	5.07E-01	-0.66961	-5.8619	-0.1483369	BRCC3	BRCA1/BRCA2-containing complex subunit 3
A_24_P337000	0.785283	5.07E-01	-0.669367	-5.86206	-0.1282116	TTC7A	tetratricopeptide repeat domain 7A
A_32_P87568	0.785283	5.07E-01	0.669185	-5.86217	0.1566334	ENAH	enabled homolog (Drosophila)
A_23_P212749	0.785283	5.07E-01	0.669055	-5.86226	0.1124462	HTT	huntingtin
A_32_P91042	0.785283	5.07E-01	0.668896	-5.86236	0.1602065	LOC100129034	uncharacterized LOC100129034
A_24_P44931	0.785374	5.07E-01	-0.668544	-5.86259	-0.1550826	MPND	MPN domain containing
A_23_P259292	0.785374	5.07E-01	0.668297	-5.86274	0.1505281	C1QTNF5	C1q and tumor necrosis factor related protein 5
A_23_P360179	0.785374	5.07E-01	-0.668278	-5.86276	-0.0957796	NEURL4	neuralized E3 ubiquitin protein ligase 4
A_23_P109928	0.785427	5.07E-01	-0.668049	-5.8629	-0.1639035	PSMD6	"proteasome 26S subunit, non-ATPase 6"
A_24_P82948	0.785759	5.08E-01	0.667512	-5.86325	0.0961316	RNF114	ring finger protein 114
A_23_P301732	0.785759	5.08E-01	-0.667081	-5.86352	-0.1227425	CHMP4B	charged multivesicular body protein 4B
A_23_P95353	0.785759	5.08E-01	-0.666868	-5.86366	-0.1088475	PPP6R2	protein phosphatase 6 regulatory subunit 2
A_23_P19802	0.785759	5.08E-01	-0.666565	-5.86385	-0.1138727	ZNF777	zinc finger protein 777
A_23_P342727	0.785759	5.08E-01	0.666519	-5.86388	0.1457897	STARD13	StAR related lipid transfer domain containing 13
A_32_P127153	0.785759	5.08E-01	0.666473	-5.86391	0.1274509	SORD	sorbitol dehydrogenase
A_23_P60324	0.785759	5.09E-01	0.666394	-5.86396	0.0647466	UBAC1	UBA domain containing 1
A_23_P337849	0.785759	5.09E-01	-0.66631	-5.86402	-0.2206162	CELF3	"CUGBP, Elav-like family member 3"
A_24_P185186	0.78618	5.09E-01	-0.665705	-5.8644	-0.1371055	SAMD14	sterile alpha motif domain containing 14
A_24_P182183	0.787104	5.10E-01	-0.664564	-5.86513	-0.1523185	SLC25A5	solute carrier family 25 member 5
A_24_P309360	0.787104	5.10E-01	0.664292	-5.8653	0.1749799	TM9SF3	transmembrane 9 superfamily member 3
A_32_P308040	0.787104	5.10E-01	0.663899	-5.86555	0.1174316	RPLP0P2	ribosomal protein lateral stalk subunit P0 pseudogene 2
A_23_P24716	0.787104	5.10E-01	0.663866	-5.86558	0.106356	TMEM132A	transmembrane protein 132A
A_23_P88589	0.787104	5.10E-01	0.663855	-5.86558	0.1459751	NR2F2	nuclear receptor subfamily 2 group F member 2
A_32_P185229	0.787104	5.10E-01	0.66371	-5.86568	0.0959743	ATP8B2	ATPase phospholipid transporting 8B2
A_24_P79241	0.787272	5.10E-01	0.663364	-5.8659	0.1209315	UBOX5	U-box domain containing 5
