ID	adj.P.Val	P.Value	t	B	logFC	Gene	Gene.title
GI_10863996-S	1.65E-03	8.32E-04	-3.36979	-1.35688	-0.2559983	PTBP2	polypyrimidine tract binding protein 2
GI_41281480-S	1.66E-03	8.35E-04	-3.36899	-1.35948	-0.1972537	DAZAP2	DAZ associated protein 2
GI_21327714-S	1.66E-03	8.37E-04	-3.36818	-1.36212	-0.362601	TCERG1	transcription elongation regulator 1
GI_22027524-S	1.66E-03	8.40E-04	3.36738	-1.36471	0.1752446	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6
GI_23943849-I	1.66E-03	8.40E-04	3.36722	-1.36522	0.2261269	CAMK1D	calcium/calmodulin dependent protein kinase ID
GI_37540388-S	1.67E-03	8.42E-04	-3.3667	-1.36692	-0.2102593	NEK1	NIMA related kinase 1
GI_37551911-S	1.68E-03	8.49E-04	3.36409	-1.37537	0.2494992	PLEKHG2	pleckstrin homology and RhoGEF domain containing G2
GI_27886525-A	1.68E-03	8.50E-04	3.36398	-1.37574	0.2694581	NFAT5	nuclear factor of activated T-cells 5
GI_29171703-A	1.69E-03	8.55E-04	-3.36227	-1.38127	-0.1235098	MAGED2	MAGE family member D2
GI_37552560-S	1.69E-03	8.55E-04	3.36211	-1.38176	0.2119453		
GI_31543214-S	1.69E-03	8.56E-04	3.36181	-1.38274	0.2351906	MT2A	metallothionein 2A
GI_21361911-S	1.69E-03	8.56E-04	3.36178	-1.38285	0.1902396	DNAJC1	DnaJ heat shock protein family (Hsp40) member C1
GI_4758007-S	1.70E-03	8.59E-04	3.3607	-1.38635	0.1860413	CLK1	CDC like kinase 1
GI_17105402-I	1.70E-03	8.62E-04	3.35993	-1.38884	0.1269748	FEZ1	fasciculation and elongation protein zeta 1
GI_37537685-S	1.71E-03	8.63E-04	3.35953	-1.39013	0.1253243	ZSCAN21	zinc finger and SCAN domain containing 21
GI_28558978-S	1.71E-03	8.63E-04	-3.3594	-1.39054	-0.1031504	MED27	mediator complex subunit 27
GI_22748896-S	1.71E-03	8.64E-04	3.35909	-1.39156	0.2237105	AMER1	APC membrane recruitment protein 1
GI_21702732-I	1.71E-03	8.65E-04	3.35898	-1.39192	0.2987861	TNRC6A	trinucleotide repeat containing 6A
GI_18491007-S	1.72E-03	8.69E-04	3.35745	-1.39685	0.1791155	CYP2J2	cytochrome P450 family 2 subfamily J member 2
GI_34147326-S	1.72E-03	8.71E-04	-3.35692	-1.39856	-0.1680133	RRP12	ribosomal RNA processing 12 homolog
GI_34303929-S	1.72E-03	8.71E-04	3.35683	-1.39885	0.3270662	FRMD6	FERM domain containing 6
GI_32171198-S	1.73E-03	8.76E-04	3.35527	-1.4039	0.2912305	TMEM119	transmembrane protein 119
GI_42659368-S	1.73E-03	8.78E-04	3.35455	-1.40623	0.1482457		
GI_37574716-S	1.74E-03	8.80E-04	-3.35382	-1.40858	-0.1412563		
GI_40217846-S	1.74E-03	8.81E-04	3.35375	-1.4088	0.1153707	SNRNP200	small nuclear ribonucleoprotein U5 subunit 200
GI_45007001-S	1.74E-03	8.81E-04	-3.35352	-1.40955	-0.2339559	CERS6	ceramide synthase 6
GI_39812087-A	1.74E-03	8.85E-04	-3.35242	-1.4131	-0.2753415	SERINC3	serine incorporator 3
GI_21237729-A	1.75E-03	8.85E-04	3.35224	-1.41369	0.2090116	MLC1	megalencephalic leukoencephalopathy with subcortical cysts 1
GI_34222308-S	1.75E-03	8.87E-04	3.35176	-1.41524	0.0930886	TRAPPC3	trafficking protein particle complex 3
GI_29029547-I	1.75E-03	8.89E-04	3.35107	-1.41747	0.4512897		
GI_5031958-S	1.76E-03	8.93E-04	-3.34965	-1.42203	-0.1139769	CWC27	CWC27 spliceosome associated protein homolog
GI_12232386-S	1.76E-03	8.95E-04	3.34901	-1.4241	0.1340179	NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1
GI_7705806-S	1.78E-03	9.02E-04	-3.3469	-1.4309	-0.1721258	COQ4	coenzyme Q4
GI_4506138-S	1.78E-03	9.06E-04	3.34553	-1.43533	0.1210107	CHMP1A	charged multivesicular body protein 1A
GI_45593139-S	1.79E-03	9.09E-04	-3.34467	-1.43808	-0.1807161	GTPBP2	GTP binding protein 2
GI_10863908-S	1.79E-03	9.11E-04	-3.34413	-1.43983	-0.284758	SPINT2	"serine peptidase inhibitor, Kunitz type 2"
GI_41393591-S	1.79E-03	9.12E-04	-3.34376	-1.44103	-0.1343321	ADCK2	aarF domain containing kinase 2
GI_38327033-S	1.80E-03	9.15E-04	3.34277	-1.44421	0.1174444	UBE4B	ubiquitination factor E4B
GI_21361946-S	1.81E-03	9.20E-04	-3.34122	-1.44919	-0.2142823	STMN4	stathmin 4
GI_33188462-S	1.81E-03	9.23E-04	-3.34028	-1.45222	-0.1441827	MRPS9	mitochondrial ribosomal protein S9
GI_18765714-S	1.82E-03	9.27E-04	3.33899	-1.45637	0.2566951	HLA-DMA	"major histocompatibility complex, class II, DM alpha"
GI_41281820-I	1.82E-03	9.28E-04	-3.33888	-1.45673	-0.1552718	SH2D3C	SH2 domain containing 3C
GI_34147321-S	1.83E-03	9.29E-04	-3.33847	-1.45804	-0.2828195	SMPDL3A	sphingomyelin phosphodiesterase acid like 3A
GI_4758797-S	1.83E-03	9.30E-04	3.33824	-1.4588	0.2316737	DPF1	double PHD fingers 1
GI_34222205-S	1.83E-03	9.33E-04	-3.33725	-1.46197	-0.240712	TMEM151A	transmembrane protein 151A
GI_17388802-S	1.83E-03	9.33E-04	-3.33717	-1.46223	-0.1222244	PAICS	phosphoribosylaminoimidazole carboxylase; phosphoribosylaminoimidazolesuccinocarboxamide synthase
GI_40549443-I	1.83E-03	9.34E-04	-3.33689	-1.46313	-0.4000719	VAMP1	vesicle associated membrane protein 1
GI_13376090-S	1.86E-03	9.47E-04	3.333	-1.47561	0.2465883	MMRN2	multimerin 2
GI_4759215-S	1.86E-03	9.47E-04	-3.33299	-1.47566	-0.246106	TCEAL1	transcription elongation factor A like 1
GI_21314616-S	1.86E-03	9.51E-04	3.33189	-1.47918	0.2534867	PECAM1	platelet and endothelial cell adhesion molecule 1
GI_27734956-S	1.86E-03	9.51E-04	3.33178	-1.47954	0.4418417	FSIP2	fibrous sheath interacting protein 2
GI_24475813-S	1.86E-03	9.51E-04	-3.33177	-1.47957	-0.1827884	POLR3H	RNA polymerase III subunit H
GI_11037054-S	1.87E-03	9.54E-04	-3.33076	-1.48282	-0.2697652	SPAG4	sperm associated antigen 4
GI_13376422-S	1.87E-03	9.57E-04	3.33001	-1.48523	0.395543	TMEM156	transmembrane protein 156
GI_37595559-S	1.88E-03	9.59E-04	3.32929	-1.48752	0.2535552	DNALI1	dynein axonemal light intermediate chain 1
GI_42558280-S	1.88E-03	9.62E-04	-3.32846	-1.49019	-0.2496826	CBWD3	COBW domain containing 3
GI_33569217-S	1.89E-03	9.64E-04	-3.32794	-1.49187	-0.0895693	STRADA	STE20-related kinase adaptor alpha
GI_34147684-S	1.89E-03	9.64E-04	3.32791	-1.49197	0.2510805	HES6	hes family bHLH transcription factor 6
GI_38202242-S	1.89E-03	9.66E-04	-3.32742	-1.49352	-0.1728113	YARS	tyrosyl-tRNA synthetase
GI_6005923-S	1.89E-03	9.67E-04	3.32694	-1.49505	0.1907994	FAM107A	family with sequence similarity 107 member A
GI_5031962-S	1.89E-03	9.68E-04	-3.32671	-1.4958	-0.1070687	STUB1	STIP1 homology and U-box containing protein 1
GI_34147399-S	1.90E-03	9.73E-04	-3.32532	-1.50027	-0.1715834	FAM103A1	family with sequence similarity 103 member A1
GI_21314683-A	1.90E-03	9.73E-04	-3.32528	-1.50038	-0.28985	SSBP3	single stranded DNA binding protein 3
GI_40786403-S	1.90E-03	9.73E-04	3.3252	-1.50064	0.1258856	SVBP	small vasohibin binding protein
GI_32189389-S	1.91E-03	9.78E-04	-3.32367	-1.50556	-0.1341774	TDG	thymine DNA glycosylase
GI_38683842-S	1.92E-03	9.82E-04	-3.32244	-1.50949	-0.176981	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1
GI_37547280-S	1.92E-03	9.85E-04	-3.32171	-1.51181	-0.2701607	MEGF6	multiple EGF like domains 6
GI_16905527-A	1.92E-03	9.85E-04	-3.32157	-1.51226	-0.0929151	DAP3	death associated protein 3
GI_6912463-S	1.93E-03	9.89E-04	-3.32038	-1.51607	-0.2515822	ADGRL2	adhesion G protein-coupled receptor L2
GI_36030945-S	1.93E-03	9.90E-04	3.32018	-1.51672	0.1049529	ANGEL2	angel homolog 2
GI_32698823-S	1.94E-03	9.92E-04	-3.31956	-1.51868	-0.2401267	LRP5L	LDL receptor related protein 5 like
GI_4557662-S	1.94E-03	9.94E-04	-3.31916	-1.51998	-0.1041671	IGBP1	immunoglobulin (CD79A) binding protein 1
GI_37552316-S	1.94E-03	9.95E-04	3.31867	-1.52156	0.2602226	MIDN	midnolin
GI_21361698-S	1.97E-03	1.01E-03	3.31397	-1.53656	0.1074121	SPHK2	sphingosine kinase 2
GI_37549886-S	1.98E-03	1.02E-03	-3.31231	-1.54187	-0.118477	ICE1	interactor of little elongation complex ELL subunit 1
GI_9790904-S	1.99E-03	1.02E-03	-3.31157	-1.54423	-0.3433122	GADD45A	growth arrest and DNA damage inducible alpha
GI_37574611-S	2.00E-03	1.02E-03	-3.31036	-1.5481	-0.1164527	SBF1	SET binding factor 1
GI_21359866-S	2.00E-03	1.03E-03	-3.30967	-1.55028	-0.0927945	CYC1	cytochrome c1
GI_39777607-A	2.01E-03	1.03E-03	3.30866	-1.55352	0.1314546	SEMA4B	semaphorin 4B
GI_8393017-S	2.01E-03	1.03E-03	-3.30828	-1.55473	-0.1988104	RWDD2B	RWD domain containing 2B
GI_21536366-A	2.01E-03	1.03E-03	3.30799	-1.55566	0.126269	TAF1C	"TATA-box binding protein associated factor, RNA polymerase I subunit C"
GI_38195081-I	2.02E-03	1.04E-03	-3.30716	-1.5583	-0.2865283	VWA5A	von Willebrand factor A domain containing 5A
GI_31377649-S	2.02E-03	1.04E-03	-3.30627	-1.56111	-0.1859303	TMEM25	transmembrane protein 25
GI_25777703-A	2.03E-03	1.04E-03	3.30556	-1.5634	0.1411921	ZNF398	zinc finger protein 398
GI_4503654-S	2.03E-03	1.04E-03	3.30552	-1.5635	0.185512	FANCA	Fanconi anemia complementation group A
GI_31543141-S	2.03E-03	1.05E-03	3.30432	-1.56735	0.1772653	ZNF34	zinc finger protein 34
GI_30089946-S	2.04E-03	1.05E-03	-3.30328	-1.57065	-0.1527197	POLDIP2	DNA polymerase delta interacting protein 2
GI_10835009-S	2.05E-03	1.05E-03	-3.30231	-1.57372	-0.180975	CTNND1	catenin delta 1
GI_42660956-S	2.05E-03	1.06E-03	3.3018	-1.57536	0.1791295		
GI_33354248-S	2.06E-03	1.06E-03	-3.3009	-1.57822	-0.2134202	DNAJA4	DnaJ heat shock protein family (Hsp40) member A4
GI_21450791-S	2.06E-03	1.06E-03	3.30038	-1.57988	0.2077201	CENPBD1	CENPB DNA-binding domain containing 1
GI_30179910-A	2.07E-03	1.06E-03	3.2996	-1.58237	0.215533	PILRB	paired immunoglobin-like type 2 receptor beta
GI_13929469-S	2.07E-03	1.07E-03	3.29895	-1.58442	0.173823	B4GALT4	"beta-1,4-galactosyltransferase 4"
GI_27734702-S	2.07E-03	1.07E-03	3.29888	-1.58464	0.0937171	FAM98B	family with sequence similarity 98 member B
GI_37655174-S	2.07E-03	1.07E-03	-3.29864	-1.58541	-0.1336128	ZNF26	zinc finger protein 26
GI_40255312-S	2.08E-03	1.07E-03	3.29799	-1.58749	0.1885763	SUPT20H	"SPT20 homolog, SAGA complex component"
GI_4501840-S	2.08E-03	1.07E-03	-3.29747	-1.58913	-0.1084505	AARS	alanyl-tRNA synthetase
GI_7662125-S	2.10E-03	1.08E-03	3.29504	-1.59686	0.2374645	SIPA1L1	signal induced proliferation associated 1 like 1
GI_22547230-S	2.10E-03	1.08E-03	-3.29439	-1.59892	-0.1421089	NT5M	"5',3'-nucleotidase, mitochondrial"
GI_13375882-S	2.11E-03	1.09E-03	3.29346	-1.60189	0.2096907	ZC2HC1C	zinc finger C2HC-type containing 1C
GI_41349438-I	2.11E-03	1.09E-03	3.29335	-1.60221	0.3454091		
GI_34222345-S	2.11E-03	1.09E-03	-3.29266	-1.60442	-0.124045	DDX49	DEAD-box helicase 49
GI_31341776-S	2.13E-03	1.10E-03	-3.29025	-1.61207	-0.2060517		
GI_33519462-S	2.13E-03	1.10E-03	-3.29005	-1.61268	-0.1591118	NDUFA10	NADH:ubiquinone oxidoreductase subunit A10
GI_15431294-I	2.13E-03	1.10E-03	-3.28974	-1.61368	-0.3025377	RPL13	ribosomal protein L13
GI_32401423-S	2.13E-03	1.10E-03	-3.28939	-1.61479	-0.1653058	MARCKSL1	MARCKS like 1
GI_13899240-S	2.15E-03	1.11E-03	3.2876	-1.62045	0.2368474	AIF1L	allograft inflammatory factor 1 like
GI_19743802-S	2.15E-03	1.11E-03	-3.28702	-1.62231	-0.2413766	FBLN5	fibulin 5
GI_13435378-S	2.15E-03	1.11E-03	3.28656	-1.62374	0.1353318	GMEB2	glucocorticoid modulatory element binding protein 2
GI_24234746-S	2.17E-03	1.12E-03	-3.28459	-1.62999	-0.1030947	ILF2	interleukin enhancer binding factor 2
GI_37549396-S	2.17E-03	1.12E-03	-3.28441	-1.63058	-0.3236997		
GI_21361775-S	2.17E-03	1.12E-03	-3.28412	-1.6315	-0.2788324	AP5M1	adaptor related protein complex 5 mu 1 subunit
GI_16418376-S	2.17E-03	1.12E-03	-3.28372	-1.63276	-0.0842808	IFT43	intraflagellar transport 43
GI_41352704-S	2.18E-03	1.13E-03	-3.28316	-1.63453	-0.206375	KIF3C	kinesin family member 3C
GI_13128866-S	2.18E-03	1.13E-03	-3.28299	-1.63506	-0.1230155	HEXB	hexosaminidase subunit beta
GI_8394416-S	2.18E-03	1.13E-03	3.28184	-1.63872	0.1482619	PARD6A	par-6 family cell polarity regulator alpha
GI_40316942-S	2.19E-03	1.13E-03	-3.28113	-1.64094	-0.2267009	ALAS1	5'-aminolevulinate synthase 1
GI_4885454-S	2.19E-03	1.14E-03	-3.28069	-1.64234	-0.1493853	SH2B3	SH2B adaptor protein 3
GI_32261292-S	2.19E-03	1.14E-03	-3.28047	-1.64305	-0.1883013	SF3B6	splicing factor 3b subunit 6
GI_4759143-S	2.19E-03	1.14E-03	3.28035	-1.64341	0.2170893	SLC9A5	solute carrier family 9 member A5
GI_28376647-S	2.19E-03	1.14E-03	-3.28035	-1.64341	-0.3777681	RTP5	receptor transporter protein 5 (putative)
GI_24430200-A	2.19E-03	1.14E-03	3.28027	-1.64367	0.2303431		
GI_37546731-S	2.20E-03	1.14E-03	-3.27951	-1.64607	-0.2589397		
GI_32967275-A	2.20E-03	1.14E-03	-3.27943	-1.64633	-0.1454586	UBE2A	ubiquitin conjugating enzyme E2 A
GI_21361259-S	2.20E-03	1.14E-03	-3.27867	-1.64873	-0.1901066	APLP1	amyloid beta precursor like protein 1
GI_41406088-S	2.20E-03	1.14E-03	3.27862	-1.64889	0.1947289	SOX13	SRY-box 13
GI_20986484-S	2.21E-03	1.15E-03	3.27776	-1.65159	0.2307924	YAP1	Yes associated protein 1
GI_38787975-S	2.22E-03	1.15E-03	-3.27685	-1.6545	-0.1617954	TSPAN3	tetraspanin 3
GI_21359956-S	2.22E-03	1.15E-03	-3.27585	-1.65764	-0.1507909	MPZL1	myelin protein zero like 1
GI_13775598-S	2.24E-03	1.16E-03	3.27354	-1.66494	0.2151577	SIRT1	sirtuin 1
GI_31563520-S	2.25E-03	1.17E-03	3.27175	-1.67058	0.1562439	ZNF343	zinc finger protein 343
GI_22325354-I	2.27E-03	1.18E-03	-3.26958	-1.67743	-0.2467675	PALM2-AKAP2	PALM2-AKAP2 readthrough
GI_20544181-S	2.29E-03	1.19E-03	-3.26733	-1.68454	-0.1334681	WDR13	WD repeat domain 13
GI_24431956-S	2.29E-03	1.19E-03	3.26656	-1.68696	0.1330852	ERLIN1	ER lipid raft associated 1
GI_21265039-S	2.32E-03	1.21E-03	-3.26314	-1.69773	-0.0796249	MRPL22	mitochondrial ribosomal protein L22
GI_45504354-S	2.32E-03	1.21E-03	3.26293	-1.69837	0.3096108	MUSTN1	"musculoskeletal, embryonic nuclear protein 1"
GI_19923786-S	2.32E-03	1.21E-03	-3.26242	-1.69998	-0.0792099	RER1	retention in endoplasmic reticulum sorting receptor 1
GI_34365798-S	2.34E-03	1.22E-03	3.26088	-1.70482	0.0897609	BET1L	Bet1 golgi vesicular membrane trafficking protein like
GI_21237796-A	2.34E-03	1.22E-03	3.26071	-1.70537	0.1463707	HDAC5	histone deacetylase 5
GI_21536441-S	2.34E-03	1.22E-03	-3.26061	-1.70567	-0.2425377	BCL7A	BCL tumor suppressor 7A
GI_31982905-S	2.34E-03	1.22E-03	3.25964	-1.70875	0.2434685	CGNL1	cingulin like 1
GI_27545449-S	2.36E-03	1.23E-03	3.25808	-1.71362	0.1410969	KCTD3	potassium channel tetramerization domain containing 3
GI_34304350-S	2.36E-03	1.23E-03	3.25794	-1.71407	0.3373276	CFB	complement factor B
GI_42490763-S	2.36E-03	1.23E-03	3.25715	-1.71656	0.2628605	ELOVL1	ELOVL fatty acid elongase 1
GI_18104974-I	2.38E-03	1.24E-03	3.25535	-1.7222	0.2315064		
GI_19718777-A	2.38E-03	1.24E-03	-3.25426	-1.72564	-0.1782524		
GI_13128863-S	2.39E-03	1.25E-03	3.2532	-1.72897	0.1399987	HDAC6	histone deacetylase 6
GI_37564886-S	2.42E-03	1.26E-03	3.2504	-1.73774	0.1902574		
GI_4758485-S	2.43E-03	1.27E-03	-3.24841	-1.744	-0.1694113	GTF2A2	general transcription factor IIA subunit 2
GI_44888828-S	2.43E-03	1.27E-03	-3.24831	-1.74431	-0.1531623	PLPP6	phospholipid phosphatase 6
GI_8922855-S	2.43E-03	1.27E-03	-3.24807	-1.74504	-0.2413978	TBC1D19	TBC1 domain family member 19
GI_4557041-S	2.47E-03	1.29E-03	-3.24385	-1.75827	-0.1769629	PALM	paralemmin
GI_7661917-S	2.47E-03	1.29E-03	-3.2434	-1.75966	-0.1673489	MAD2L1BP	MAD2L1 binding protein
GI_27501258-S	2.52E-03	1.32E-03	3.23705	-1.77952	0.2374117	TNRC6B	trinucleotide repeat containing 6B
GI_8922154-S	2.56E-03	1.34E-03	-3.23266	-1.79324	-0.2752577	SLC30A10	solute carrier family 30 member 10
GI_24497579-S	2.57E-03	1.34E-03	3.23216	-1.7948	0.0988941	AKR1B1	aldo-keto reductase family 1 member B
GI_37596298-S	2.58E-03	1.35E-03	3.23066	-1.79946	0.2093404	HOXA2	homeobox A2
GI_13186315-S	2.58E-03	1.35E-03	3.22979	-1.80219	0.2108098	CAPN6	calpain 6
GI_10835020-S	2.60E-03	1.36E-03	3.22761	-1.80897	0.2094523	IGFBP4	insulin like growth factor binding protein 4
GI_7262372-S	2.60E-03	1.36E-03	3.22751	-1.80929	0.2534047	BST2	bone marrow stromal cell antigen 2
GI_40807484-S	2.61E-03	1.37E-03	3.22663	-1.81201	0.14873	PRPF6	pre-mRNA processing factor 6
GI_30089957-S	2.61E-03	1.37E-03	-3.22626	-1.81317	-0.0903784	MRPS36	mitochondrial ribosomal protein S36
GI_31543094-S	2.61E-03	1.37E-03	3.22624	-1.81323	0.2697611	FAM181A	family with sequence similarity 181 member A
GI_13540609-S	2.62E-03	1.37E-03	-3.2259	-1.8143	-0.23044	ANKRD13C	ankyrin repeat domain 13C
GI_6912325-S	2.63E-03	1.38E-03	-3.22375	-1.821	-0.1169021	FAM50B	family with sequence similarity 50 member B
GI_44955925-S	2.65E-03	1.39E-03	3.22246	-1.82501	0.1932028	GSE1	Gse1 coiled-coil protein
GI_13376995-S	2.65E-03	1.39E-03	3.22195	-1.82658	0.2074244	WFS1	wolframin ER transmembrane glycoprotein
GI_4507676-S	2.66E-03	1.40E-03	-3.22023	-1.83193	-0.1999702	HSP90B1	heat shock protein 90 beta family member 1
GI_10835118-S	2.67E-03	1.40E-03	-3.21959	-1.83393	-0.1759898	MYO5A	myosin VA
GI_12056464-S	2.67E-03	1.40E-03	3.21907	-1.83553	0.1312647	FBL	fibrillarin
GI_5032124-S	2.68E-03	1.41E-03	3.21815	-1.83841	0.32707	SS18	"SS18, nBAF chromatin remodeling complex subunit"
GI_29244580-S	2.68E-03	1.41E-03	-3.21775	-1.83966	-0.1831671	ZDHHC17	zinc finger DHHC-type containing 17
GI_41349440-A	2.69E-03	1.41E-03	3.21759	-1.84013	0.1359041	SEC31A	"SEC31 homolog A, COPII coat complex component"
GI_5031632-S	2.69E-03	1.41E-03	-3.21746	-1.84055	-0.2118819	FARP1	"FERM, ARH/RhoGEF and pleckstrin domain protein 1"
GI_28559087-S	2.69E-03	1.41E-03	3.21727	-1.84113	0.318721	LAMA2	laminin subunit alpha 2
GI_40068043-S	2.70E-03	1.42E-03	-3.21564	-1.8462	-0.1834921	LRCH2	leucine rich repeats and calponin homology domain containing 2
GI_37546139-S	2.71E-03	1.42E-03	3.21431	-1.85033	0.2027746		
GI_17402872-I	2.72E-03	1.43E-03	3.21316	-1.85389	0.2600525	BCCIP	BRCA2 and CDKN1A interacting protein
GI_5031782-S	2.73E-03	1.43E-03	-3.21278	-1.85508	-0.1220417	IFNGR2	interferon gamma receptor 2 (interferon gamma transducer 1)
GI_12707561-I	2.74E-03	1.44E-03	-3.21159	-1.85876	-0.2224571	PER2	period circadian clock 2
GI_16596685-S	2.74E-03	1.44E-03	-3.21071	-1.86149	-0.1080089	TMEM203	transmembrane protein 203
GI_10835174-S	2.74E-03	1.44E-03	-3.21061	-1.86179	-0.4237847	HTR2A	5-hydroxytryptamine receptor 2A
GI_34147449-S	2.75E-03	1.45E-03	-3.20941	-1.86553	-0.1397912	PYURF	PIGY upstream reading frame
GI_32481217-A	2.76E-03	1.45E-03	-3.2089	-1.8671	-0.2527391	COG5	component of oligomeric golgi complex 5
GI_11545913-S	2.76E-03	1.45E-03	3.20839	-1.86869	0.1688535	XYLT2	xylosyltransferase 2
GI_30179898-S	2.78E-03	1.46E-03	3.20671	-1.87386	0.2635458	SOX10	SRY-box 10
GI_38708325-S	2.81E-03	1.48E-03	-3.20336	-1.88425	-0.1077198	CSNK2A2	casein kinase 2 alpha 2
GI_42544205-S	2.81E-03	1.48E-03	-3.20319	-1.88478	-0.2907609	VAMP3	vesicle associated membrane protein 3
GI_23111040-A	2.82E-03	1.48E-03	-3.20208	-1.88822	-0.1429779	SNX3	sorting nexin 3
GI_26787961-A	2.83E-03	1.49E-03	3.20089	-1.89189	0.2745017	AGER	advanced glycosylation end-product specific receptor
GI_4758291-S	2.84E-03	1.49E-03	-3.20028	-1.89376	-0.3297345	EPHB6	EPH receptor B6
GI_4826813-A	2.84E-03	1.49E-03	3.20019	-1.89405	0.2052842	KTN1	kinectin 1
GI_14249217-S	2.84E-03	1.50E-03	3.19973	-1.89547	0.1525183		
GI_28559082-A	2.84E-03	1.50E-03	3.19946	-1.8963	0.1437387	CTPS2	CTP synthase 2
GI_40255249-S	2.84E-03	1.50E-03	-3.19924	-1.89698	-0.1845518	RTN4R	reticulon 4 receptor
GI_4507024-S	2.86E-03	1.51E-03	-3.19762	-1.90199	-0.2603009	SLC4A4	solute carrier family 4 member 4
GI_15718677-S	2.86E-03	1.51E-03	-3.19749	-1.90237	-0.1805168	DGCR6L	DiGeorge syndrome critical region gene 6-like
GI_5730109-S	2.86E-03	1.51E-03	3.19731	-1.90293	0.2410596	USP3	ubiquitin specific peptidase 3
GI_8922715-S	2.88E-03	1.52E-03	-3.19558	-1.90828	-0.1763974	OGDHL	oxoglutarate dehydrogenase-like
GI_38373670-A	2.88E-03	1.52E-03	3.19551	-1.90848	0.150309	SEC24C	"SEC24 homolog C, COPII coat complex component"
GI_21426826-S	2.89E-03	1.52E-03	-3.19436	-1.91205	-0.1641815	NAXE	NAD(P)HX epimerase
GI_41150677-S	2.89E-03	1.53E-03	3.19379	-1.91379	0.195382		
GI_32526895-I	2.90E-03	1.53E-03	3.19272	-1.91712	0.1995285	ARMC8	armadillo repeat containing 8
GI_42544245-S	2.91E-03	1.53E-03	-3.19208	-1.91906	-0.1602576	SEPW1	"selenoprotein W, 1"
GI_42558257-S	2.91E-03	1.54E-03	-3.19204	-1.91919	-0.1726842	FBXO33	F-box protein 33
GI_44955890-I	2.91E-03	1.54E-03	-3.19193	-1.91952	-0.2818279	TRIM23	tripartite motif containing 23
GI_37595544-S	2.92E-03	1.54E-03	-3.19048	-1.92399	-0.3604093	CDK17	cyclin dependent kinase 17
GI_21314612-S	2.92E-03	1.54E-03	-3.19047	-1.92402	-0.105609	EIF2S3	eukaryotic translation initiation factor 2 subunit gamma
GI_42734380-S	2.93E-03	1.55E-03	3.18949	-1.92706	0.311641	TYW3	tRNA-yW synthesizing protein 3 homolog
GI_31341107-S	2.95E-03	1.56E-03	-3.18693	-1.93493	-0.2253046	PAPD4	"poly(A) RNA polymerase D4, non-canonical"
GI_14141153-A	2.96E-03	1.57E-03	3.18597	-1.93788	0.1290004	HNRNPM	heterogeneous nuclear ribonucleoprotein M
GI_28461170-S	2.96E-03	1.57E-03	3.18582	-1.93835	0.1198847	SCRN1	secernin 1
GI_29171294-S	2.97E-03	1.57E-03	3.18488	-1.94124	0.2083104	RHOJ	ras homolog family member J
GI_5454161-S	2.97E-03	1.57E-03	3.18486	-1.9413	0.3381348	TXNIP	thioredoxin interacting protein
GI_33667083-S	2.97E-03	1.57E-03	-3.18477	-1.94158	-0.1843292	DNAJC9	DnaJ heat shock protein family (Hsp40) member C9
GI_12963480-S	2.99E-03	1.58E-03	3.18309	-1.94674	0.1440906	FAM35A	family with sequence similarity 35 member A
GI_29729665-S	2.99E-03	1.58E-03	3.18286	-1.94744	0.1939587	PARP14	poly(ADP-ribose) polymerase family member 14
GI_14141192-S	3.01E-03	1.59E-03	3.18115	-1.95271	0.1729582	RPS9	ribosomal protein S9
GI_7305502-S	3.01E-03	1.59E-03	-3.18109	-1.95291	-0.1386334	STOML2	stomatin like 2
GI_22027537-S	3.01E-03	1.59E-03	-3.18079	-1.95381	-0.1527771	PDCD6IP	programmed cell death 6 interacting protein
GI_42544128-S	3.01E-03	1.60E-03	-3.18035	-1.95518	-0.1892158	SCAMP5	secretory carrier membrane protein 5
GI_27735036-S	3.01E-03	1.60E-03	-3.18032	-1.95526	-0.0926307	MMGT1	membrane magnesium transporter 1
GI_42764686-A	3.02E-03	1.60E-03	-3.17953	-1.9577	-0.430878	DUSP6	dual specificity phosphatase 6
GI_20149575-S	3.02E-03	1.60E-03	3.17901	-1.95928	0.1908227	NFE2L2	"nuclear factor, erythroid 2 like 2"
GI_32698865-S	3.03E-03	1.61E-03	3.17834	-1.96135	0.4274777	SPC24	"SPC24, NDC80 kinetochore complex component"
GI_31377582-S	3.03E-03	1.61E-03	3.17823	-1.96167	0.172495	UBXN10	UBX domain protein 10
GI_42658230-S	3.04E-03	1.62E-03	3.17688	-1.96583	0.1505363	TWISTNB	TWIST neighbor
GI_34328905-S	3.06E-03	1.63E-03	-3.17499	-1.97161	-0.1224565	DDX19B	DEAD-box helicase 19B
GI_27502404-A	3.07E-03	1.63E-03	-3.17388	-1.97502	-0.1823359	CD46	CD46 molecule
GI_9943840-S	3.08E-03	1.64E-03	-3.17264	-1.97882	-0.1044036	TAF12	TATA-box binding protein associated factor 12
GI_39725655-S	3.11E-03	1.65E-03	3.17011	-1.98657	0.1301647	TMEM101	transmembrane protein 101
GI_32454751-S	3.12E-03	1.66E-03	-3.16898	-1.99005	-0.1642607	ORC2	origin recognition complex subunit 2
