ID	adj.P.Val	P.Value	t	B	logFC	Gene	Gene.title
38877_s_at	5.24E-01	2.02E-01	1.3107556	-5.767759	0.59348509	B3GAT2	"beta-1,3-glucuronyltransferase 2"
36693_at	5.24E-01	2.02E-01	-1.3103754	-5.768234	-0.07743271	EYA3	EYA transcriptional coactivator and phosphatase 3
40798_s_at	5.24E-01	2.03E-01	1.3098202	-5.768928	0.62323572	ADAM10	ADAM metallopeptidase domain 10
32427_at	5.24E-01	2.03E-01	1.3097788	-5.76898	0.20099475	CRYGD	crystallin gamma D
861_g_at	5.24E-01	2.03E-01	-1.3093486	-5.769517	-0.49721536	MSH2	mutS homolog 2
40182_s_at	5.24E-01	2.03E-01	-1.3093485	-5.769517	-0.2822056	CARM1	coactivator associated arginine methyltransferase 1
39971_at	5.24E-01	2.03E-01	1.3092946	-5.769585	0.53809308	LYL1	"LYL1, basic helix-loop-helix family member"
34883_at	5.24E-01	2.03E-01	1.3092429	-5.769649	0.54135918	RNF10	ring finger protein 10
1103_at	5.25E-01	2.03E-01	1.3087523	-5.770262	0.66390616	ANG	angiogenin
33265_at	5.25E-01	2.03E-01	1.3086713	-5.770363	0.40549661	PEX2	peroxisomal biogenesis factor 2
32750_r_at	5.25E-01	2.03E-01	1.3084395	-5.770653	0.38554684	FLNA	filamin A
35198_at	5.25E-01	2.03E-01	-1.3082578	-5.77088	-0.30403813	TMEM159	transmembrane protein 159
37330_at	5.25E-01	2.03E-01	-1.3081239	-5.771047	-0.64305918	ALDH4A1	aldehyde dehydrogenase 4 family member A1
40973_at	5.25E-01	2.03E-01	1.3073493	-5.772013	0.63267437	PARD3	par-3 family cell polarity regulator
32207_at	5.26E-01	2.04E-01	-1.3064456	-5.773141	-0.54468621	MPP1	membrane palmitoylated protein 1
38829_r_at	5.26E-01	2.04E-01	-1.3062227	-5.773418	-0.42301417	KHSRP	KH-type splicing regulatory protein
34312_at	5.27E-01	2.04E-01	-1.3053487	-5.774508	-0.43900759	NCOA2	nuclear receptor coactivator 2
1648_at	5.27E-01	2.04E-01	1.304624	-5.77541	1.33790807	OSMR	oncostatin M receptor
39169_at	5.27E-01	2.04E-01	1.3045851	-5.775459	0.76877856	SEC61G	Sec61 translocon gamma subunit
35038_at	5.27E-01	2.04E-01	1.304514	-5.775547	0.14281663	MYBPC3	"myosin binding protein C, cardiac"
37346_at	5.27E-01	2.04E-01	-1.3043525	-5.775749	-0.48289506	ARF5	ADP ribosylation factor 5
35441_at	5.27E-01	2.05E-01	-1.3040983	-5.776065	-0.24022338	GLE1	"GLE1, RNA export mediator"
33233_at	5.27E-01	2.05E-01	1.3039813	-5.776211	0.15469331	ARID4B///RBM34	AT-rich interaction domain 4B///RNA binding motif protein 34
1521_at	5.27E-01	2.05E-01	1.3039362	-5.776267	0.31384722	NME1	NME/NM23 nucleoside diphosphate kinase 1
34810_at	5.27E-01	2.05E-01	1.3039138	-5.776295	0.29752978	COQ9	coenzyme Q9
37684_at	5.27E-01	2.05E-01	1.3038611	-5.77636	0.56550742	SLCO2B1	solute carrier organic anion transporter family member 2B1
31952_at	5.28E-01	2.05E-01	1.3032587	-5.77711	0.18713129	RPL6	ribosomal protein L6
34793_s_at	5.29E-01	2.05E-01	-1.3013628	-5.779467	-1.25904565	PLS3	plastin 3
39038_at	5.29E-01	2.05E-01	1.3011689	-5.779708	0.93811962	FBLN5	fibulin 5
36459_at	5.29E-01	2.05E-01	-1.3011597	-5.77972	-0.63542653	ENPP4	ectonucleotide pyrophosphatase/phosphodiesterase 4 (putative)
38379_at	5.29E-01	2.06E-01	1.3009695	-5.779956	1.85809961	GPNMB	glycoprotein nmb
39749_at	5.29E-01	2.06E-01	-1.300706	-5.780283	-0.20503652	PSMD4	"proteasome 26S subunit, non-ATPase 4"
35669_at	5.30E-01	2.06E-01	-1.2998959	-5.781289	-1.16091842	COBL	cordon-bleu WH2 repeat protein
1870_at	5.30E-01	2.06E-01	-1.2997082	-5.781522	-0.47113537	PTPN11	"protein tyrosine phosphatase, non-receptor type 11"
34149_at	5.30E-01	2.06E-01	1.2994309	-5.781866	0.136552	PLRG1	pleiotropic regulator 1
40365_at	5.30E-01	2.06E-01	1.2990871	-5.782293	0.48722309	GNA15	G protein subunit alpha 15
944_s_at	5.30E-01	2.06E-01	1.2985913	-5.782908	0.46912485	PPFIA1	PTPRF interacting protein alpha 1
40410_at	5.30E-01	2.06E-01	-1.2985073	-5.783012	-0.24348183	DCTN3	dynactin subunit 3
160026_at	5.30E-01	2.06E-01	1.2984849	-5.78304	0.50304161	PRKX	"protein kinase, X-linked"
587_at	5.31E-01	2.07E-01	-1.2979396	-5.783716	-0.63451765	S1PR1	sphingosine-1-phosphate receptor 1
32671_at	5.31E-01	2.07E-01	1.2976647	-5.784057	0.07018758	TTLL4	tubulin tyrosine ligase like 4
40430_at	5.31E-01	2.07E-01	-1.297295	-5.784515	-0.05941052		
37148_at	5.32E-01	2.07E-01	1.2964137	-5.785607	0.8430789	LILRB3	leukocyte immunoglobulin like receptor B3
32867_at	5.32E-01	2.07E-01	-1.2958327	-5.786327	-0.16489946	CHM	"CHM, Rab escort protein 1"
38763_at	5.32E-01	2.08E-01	1.2951864	-5.787127	1.03466186	SORD	sorbitol dehydrogenase
37931_at	5.32E-01	2.08E-01	1.2950361	-5.787313	0.49442053	CENPB	centromere protein B
39233_at	5.32E-01	2.08E-01	1.2949346	-5.787438	0.20516545	MRE11A	"MRE11 homolog A, double strand break repair nuclease"
41556_s_at	5.32E-01	2.08E-01	1.2948951	-5.787487	1.08089192	HS3ST1	heparan sulfate-glucosamine 3-sulfotransferase 1
32380_at	5.32E-01	2.08E-01	-1.2948861	-5.787498	-0.06050549	PKP1	plakophilin 1
35618_at	5.32E-01	2.08E-01	1.2947541	-5.787662	0.28823041	HELZ	helicase with zinc finger
39864_at	5.32E-01	2.08E-01	-1.2945864	-5.787869	-0.32625367	CIRBP	cold inducible RNA binding protein
32563_at	5.32E-01	2.08E-01	1.2945814	-5.787875	0.35840846	ATP1B3	ATPase Na+/K+ transporting subunit beta 3
41711_at	5.33E-01	2.08E-01	1.2937641	-5.788886	0.38235012	TXNRD2	thioredoxin reductase 2
34171_at	5.33E-01	2.08E-01	-1.2932919	-5.78947	-0.26809214	NCLN	nicalin
34223_at	5.33E-01	2.08E-01	1.2931043	-5.789701	0.23783338	CSF3R	colony stimulating factor 3 receptor
33015_at	5.33E-01	2.08E-01	-1.2928246	-5.790047	-0.13550577		
32805_at	5.34E-01	2.08E-01	-1.2924432	-5.790518	-1.58703896	LOC101930400///AKR1C2///AKR1C1	"aldo-keto reductase family 1 member C2-like///aldo-keto reductase family 1, member C2///aldo-keto reductase family 1 member C1"
38724_at	5.34E-01	2.08E-01	-1.2923175	-5.790674	-0.29698897	PRRC2B	proline rich coiled-coil 2B
41470_at	5.34E-01	2.09E-01	1.2920816	-5.790965	1.56382764	PROM1	prominin 1
39823_at	5.34E-01	2.09E-01	-1.291955	-5.791121	-0.37528366	DCAF8	DDB1 and CUL4 associated factor 8
39817_s_at	5.34E-01	2.09E-01	1.291215	-5.792035	0.49641385	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1
32626_at	5.34E-01	2.09E-01	-1.2910639	-5.792221	-0.63166869	GFPT1	glutamine--fructose-6-phosphate transaminase 1
33977_at	5.34E-01	2.09E-01	1.2910334	-5.792259	0.10411278	GFI1	growth factor independent 1 transcriptional repressor
37899_at	5.34E-01	2.09E-01	1.290987	-5.792316	0.83871961	TYMS	thymidylate synthetase
1449_at	5.34E-01	2.09E-01	-1.2906913	-5.792681	-0.37969299	PSMA4	proteasome subunit alpha 4
36388_at	5.34E-01	2.09E-01	-1.2903827	-5.793062	-0.18030688	PTH2R	parathyroid hormone 2 receptor
40704_at	5.34E-01	2.09E-01	1.2903332	-5.793123	0.34947131	PIK3CA	"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha"
32140_at	5.34E-01	2.09E-01	1.2902635	-5.793209	0.55916131	SORL1	sortilin related receptor 1
33152_at	5.34E-01	2.09E-01	1.2902152	-5.793268	0.4291415	ARF6	ADP ribosylation factor 6
40095_at	5.34E-01	2.09E-01	-1.289948	-5.793598	-1.32248556	CA2	carbonic anhydrase 2
37854_at	5.34E-01	2.09E-01	1.2899157	-5.793638	0.40559004	ZW10	zw10 kinetochore protein
1505_at	5.34E-01	2.09E-01	1.2895739	-5.794059	1.06726772	TYMS	thymidylate synthetase
38523_f_at	5.34E-01	2.09E-01	1.2895005	-5.79415	0.27101444	ZRSR2	"zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2"
35841_at	5.34E-01	2.09E-01	1.2894527	-5.794209	0.35855933	POLR2L	RNA polymerase II subunit L
36647_at	5.35E-01	2.10E-01	-1.2885855	-5.795277	-0.41746843	IARS2	"isoleucyl-tRNA synthetase 2, mitochondrial"
41238_s_at	5.35E-01	2.10E-01	1.2881783	-5.795779	0.06621751	CELA3B///CELA3A	chymotrypsin like elastase family member 3B///chymotrypsin like elastase family member 3A
33758_f_at	5.35E-01	2.10E-01	-1.2878969	-5.796126	-0.23613872	PSG11	pregnancy specific beta-1-glycoprotein 11
32649_at	5.35E-01	2.10E-01	1.28789	-5.796134	0.63775593	TCF7	"transcription factor 7 (T-cell specific, HMG-box)"
39595_at	5.35E-01	2.10E-01	-1.2877618	-5.796292	-0.35105759	RWDD2A	RWD domain containing 2A
40777_at	5.35E-01	2.10E-01	-1.2876447	-5.796436	-0.46622088	CTNNB1	catenin beta 1
32874_at	5.36E-01	2.10E-01	1.2869977	-5.797233	0.32881115	TCF3	transcription factor 3
519_g_at	5.36E-01	2.11E-01	1.2862377	-5.798168	0.38380444	NR1H2	nuclear receptor subfamily 1 group H member 2
39350_at	5.37E-01	2.11E-01	1.285878	-5.79861	1.34568455	GPC3	glypican 3
36585_at	5.37E-01	2.11E-01	1.2849365	-5.799768	0.41621109	ARF4	ADP ribosylation factor 4
32030_at	5.37E-01	2.11E-01	1.2848884	-5.799827	0.28648442	C15orf38-AP3S2///AP3S2	C15orf38-AP3S2 readthrough///adaptor related protein complex 3 sigma 2 subunit
36668_at	5.38E-01	2.11E-01	1.2843475	-5.800491	0.21007681	CYB5R3	cytochrome b5 reductase 3
709_at	5.38E-01	2.11E-01	1.2840318	-5.800879	0.4028066	TUBB	tubulin beta class I
40560_at	5.38E-01	2.11E-01	1.2836562	-5.801341	0.53481686	TBX2	T-box 2
39257_at	5.38E-01	2.12E-01	1.2832826	-5.801799	0.32084877	KLF12	Kruppel like factor 12
32783_at	5.38E-01	2.12E-01	-1.2831649	-5.801944	-1.09693476	FBLN2	fibulin 2
38295_at	5.38E-01	2.12E-01	1.2831526	-5.801959	0.16050975	PBX2	PBX homeobox 2
31426_at	5.38E-01	2.12E-01	-1.2829521	-5.802205	-0.15634785	GPR15	G protein-coupled receptor 15
33744_at	5.38E-01	2.12E-01	1.2827579	-5.802443	0.33103503	GEMIN4	gem nuclear organelle associated protein 4
32124_at	5.38E-01	2.12E-01	1.2827371	-5.802469	0.38092842	THOC2	THO complex 2
35781_g_at	5.38E-01	2.12E-01	1.2825519	-5.802696	0.45182189	OBSL1	obscurin like 1
41738_at	5.38E-01	2.12E-01	1.2824488	-5.802823	1.05103745	CALD1	caldesmon 1
35407_at	5.38E-01	2.12E-01	1.2823187	-5.802982	0.22415881	CDC25A	cell division cycle 25A
31908_at	5.38E-01	2.12E-01	1.2821423	-5.803199	0.11359993	LFNG	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
596_s_at	5.40E-01	2.13E-01	1.2804829	-5.805233	0.51298743	CSF3R	colony stimulating factor 3 receptor
1104_s_at	5.40E-01	2.13E-01	1.2801733	-5.805612	0.66732681	HSPA1L///HSPA1B///HSPA1A	heat shock protein family A (Hsp70) member 1 like///heat shock protein family A (Hsp70) member 1B///heat shock protein family A (Hsp70) member 1A
36835_at	5.40E-01	2.13E-01	1.2798533	-5.806004	0.3863817	PKN2	protein kinase N2
36046_at	5.40E-01	2.13E-01	-1.2792303	-5.806767	-0.35069241	RCHY1	ring finger and CHY zinc finger domain containing 1
37012_at	5.41E-01	2.13E-01	-1.2787704	-5.80733	-0.31164829	CAPZB	capping actin protein of muscle Z-line beta subunit
100_g_at	5.41E-01	2.13E-01	1.2780359	-5.808229	0.15657376	RABGGTA	Rab geranylgeranyltransferase alpha subunit
1490_at	5.41E-01	2.13E-01	1.2779576	-5.808325	0.23219657	MYCL	v-myc avian myelocytomatosis viral oncogene lung carcinoma derived homolog
38326_at	5.41E-01	2.13E-01	1.277762	-5.808564	1.00862835	G0S2	G0/G1 switch 2
38376_at	5.41E-01	2.14E-01	1.2773606	-5.809055	0.46107663	ACADVL	"acyl-CoA dehydrogenase, very long chain"
41143_at	5.42E-01	2.14E-01	-1.2771725	-5.809285	-0.44251659	CALM3///CALM2///CALM1	calmodulin 3///calmodulin 2///calmodulin 1
35272_at	5.42E-01	2.14E-01	1.2767848	-5.809759	0.75907665	GNG5	G protein subunit gamma 5
614_at	5.42E-01	2.14E-01	1.2762839	-5.810371	2.06075295	PLA2G2A	phospholipase A2 group IIA
2046_at	5.42E-01	2.14E-01	-1.2757234	-5.811055	-0.15368685	ERG	"ERG, ETS transcription factor"
34213_at	5.43E-01	2.14E-01	-1.2751595	-5.811744	-1.37881439	WWC1	WW and C2 domain containing 1
40433_at	5.43E-01	2.15E-01	1.2745255	-5.812518	1.58574118	GNS	glucosamine (N-acetyl)-6-sulfatase
41230_at	5.43E-01	2.15E-01	-1.2745078	-5.81254	-0.22462395	MAP2K5	mitogen-activated protein kinase kinase 5
832_at	5.43E-01	2.15E-01	1.2743593	-5.812721	0.23757904	UBE2D2	ubiquitin conjugating enzyme E2 D2
35845_at	5.44E-01	2.15E-01	1.273902	-5.813279	0.23729429	SEC24B	"SEC24 homolog B, COPII coat complex component"
37226_at	5.44E-01	2.15E-01	1.2737322	-5.813486	0.32770801	BNIP1	BCL2 interacting protein 1
36540_at	5.44E-01	2.15E-01	-1.2734917	-5.813779	-0.83823172	RHOBTB2	Rho related BTB domain containing 2
36627_at	5.44E-01	2.15E-01	-1.2732584	-5.814064	-0.4575386	SPARCL1	SPARC like 1
34003_at	5.44E-01	2.15E-01	-1.2731776	-5.814162	-0.33690998	TPI1	triosephosphate isomerase 1
34690_at	5.44E-01	2.15E-01	-1.2729273	-5.814467	-0.41641017	SMARCC2	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2"
35392_g_at	5.44E-01	2.15E-01	1.2729232	-5.814472	0.59260907	ADAM22	ADAM metallopeptidase domain 22
37911_at	5.44E-01	2.15E-01	1.2728054	-5.814616	0.61627937	STX4	syntaxin 4
32785_at	5.44E-01	2.15E-01	-1.2727589	-5.814672	-0.24661758	EIF3A	eukaryotic translation initiation factor 3 subunit A
34477_at	5.44E-01	2.15E-01	1.2726408	-5.814816	0.70710138	UTY	"ubiquitously transcribed tetratricopeptide repeat containing, Y-linked"
33395_at	5.44E-01	2.15E-01	1.2722818	-5.815254	0.30872347	SZRD1	SUZ RNA binding domain containing 1
40379_at	5.44E-01	2.16E-01	-1.271926	-5.815687	-0.06078585	CYP2E1	cytochrome P450 family 2 subfamily E member 1
41598_at	5.45E-01	2.16E-01	1.2709175	-5.816915	0.46705641	SEC22B	"SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)"
1842_at	5.45E-01	2.16E-01	1.270704	-5.817175	0.58188737	DDIT3	DNA damage inducible transcript 3
39596_at	5.45E-01	2.16E-01	-1.2697955	-5.818281	-0.67217169	NTRK3	neurotrophic receptor tyrosine kinase 3
36983_f_at	5.45E-01	2.16E-01	1.2697554	-5.81833	0.94152899	HP	haptoglobin
40901_at	5.45E-01	2.16E-01	-1.2697141	-5.81838	-0.38515388	STRN3	striatin 3
32257_f_at	5.46E-01	2.16E-01	-1.269514	-5.818623	-0.39823477	TERF1	telomeric repeat binding factor 1
930_at	5.46E-01	2.16E-01	-1.2692336	-5.818964	-0.50698353	PPP2R3A	protein phosphatase 2 regulatory subunit B''alpha
32394_s_at	5.46E-01	2.17E-01	1.26903	-5.819212	0.23636392	SNORA21///RPL23P8///RPL23	"small nucleolar RNA, H/ACA box 21///ribosomal protein L23 pseudogene 8///ribosomal protein L23"
36543_at	5.46E-01	2.17E-01	-1.2688674	-5.819409	-0.93597525	F3	"coagulation factor III, tissue factor"
38012_at	5.46E-01	2.17E-01	1.2688522	-5.819428	0.26107542	FBN2	fibrillin 2
34158_s_at	5.46E-01	2.17E-01	-1.268194	-5.820228	-0.49835194	SLC1A3	solute carrier family 1 member 3
32726_g_at	5.46E-01	2.17E-01	1.268162	-5.820267	0.49725444	BID	BH3 interacting domain death agonist
1825_at	5.46E-01	2.17E-01	1.2680337	-5.820423	0.89628856	IQGAP1	IQ motif containing GTPase activating protein 1
31856_at	5.46E-01	2.17E-01	1.2674623	-5.821117	0.95456707	LRRC32	leucine rich repeat containing 32
38813_at	5.47E-01	2.17E-01	1.267068	-5.821596	0.30964987	TSC2	tuberous sclerosis 2
37714_at	5.47E-01	2.17E-01	-1.2668694	-5.821837	-0.68436992	GAP43	growth associated protein 43
33106_at	5.47E-01	2.17E-01	1.266858	-5.82185	0.36284284	NR1H3	nuclear receptor subfamily 1 group H member 3
31733_at	5.47E-01	2.17E-01	1.2666018	-5.822161	0.26560864	P2RX3	purinergic receptor P2X 3
39212_at	5.47E-01	2.17E-01	-1.2663931	-5.822415	-0.65124719	ZNF415	zinc finger protein 415
1491_at	5.47E-01	2.17E-01	1.2663332	-5.822487	1.6347914	PTX3	pentraxin 3
33877_s_at	5.47E-01	2.18E-01	1.2662065	-5.822641	0.36148337	MTDH	metadherin
36904_at	5.47E-01	2.18E-01	-1.2654074	-5.82361	-0.26397666	KIF1A	kinesin family member 1A
1102_s_at	5.48E-01	2.18E-01	1.2648891	-5.824239	0.2403438	NR3C1	nuclear receptor subfamily 3 group C member 1
36121_at	5.48E-01	2.18E-01	1.2643295	-5.824917	0.82153589	EPN2-IT1///EPN2	EPN2 intronic transcript 1///epsin 2
37120_at	5.48E-01	2.18E-01	1.2642606	-5.825001	0.33316878	TKTL1	transketolase like 1
39396_at	5.49E-01	2.18E-01	1.263605	-5.825795	0.53737044	LYPLA1	lysophospholipase I
1786_at	5.49E-01	2.19E-01	1.2634406	-5.825994	0.79166431	MERTK	"MER proto-oncogene, tyrosine kinase"
1311_at	5.49E-01	2.19E-01	1.2632963	-5.826169	0.28833604	PSMB4	proteasome subunit beta 4
37509_at	5.49E-01	2.19E-01	1.2631607	-5.826333	0.31027745	CRLF3	cytokine receptor like factor 3
38281_at	5.49E-01	2.19E-01	1.2630806	-5.82643	0.56226087	CASP7	caspase 7
41146_at	5.49E-01	2.19E-01	1.2625884	-5.827026	0.26321226	PARP1	poly(ADP-ribose) polymerase 1
36465_at	5.49E-01	2.19E-01	1.2624646	-5.827176	0.48160532	IRF5	interferon regulatory factor 5
37524_at	5.49E-01	2.19E-01	1.2619937	-5.827745	0.21392618	STK17B	serine/threonine kinase 17b
32526_at	5.49E-01	2.19E-01	1.2619432	-5.827807	0.39929217	JAM3	junctional adhesion molecule 3
34118_at	5.50E-01	2.19E-01	-1.2609819	-5.828969	-0.37652438	ATP1B2	ATPase Na+/K+ transporting subunit beta 2
38960_at	5.50E-01	2.20E-01	-1.2603739	-5.829704	-0.30674157	INPP5J	inositol polyphosphate-5-phosphatase J
35766_at	5.50E-01	2.20E-01	1.260331	-5.829756	0.30422121	KRT18	keratin 18
39717_g_at	5.51E-01	2.20E-01	1.2597864	-5.830414	0.25897879	MRPL33	mitochondrial ribosomal protein L33
34680_s_at	5.51E-01	2.20E-01	-1.2597618	-5.830444	-0.25730007	PSMD6	"proteasome 26S subunit, non-ATPase 6"
34285_at	5.51E-01	2.20E-01	-1.2597233	-5.83049	-0.32031539	KLHL18	kelch like family member 18
1783_at	5.51E-01	2.20E-01	1.2592693	-5.831039	0.88509026	RIN2	Ras and Rab interactor 2
39160_at	5.51E-01	2.20E-01	-1.2592326	-5.831083	-0.22593718	PDHB	pyruvate dehydrogenase (lipoamide) beta
41473_at	5.51E-01	2.20E-01	1.2592004	-5.831122	0.34553599	EPHX2	epoxide hydrolase 2
36961_at	5.51E-01	2.20E-01	-1.2585369	-5.831923	-0.37890605	LETMD1	LETM1 domain containing 1
34833_at	5.51E-01	2.20E-01	1.2582336	-5.832289	0.23306465	FAM32A	family with sequence similarity 32 member A
34922_at	5.51E-01	2.20E-01	-1.2582175	-5.832308	-1.3834065	CDH19	cadherin 19
36888_at	5.51E-01	2.20E-01	1.2580646	-5.832493	0.28485831	HAUS5	HAUS augmin like complex subunit 5
35262_at	5.51E-01	2.21E-01	1.2575782	-5.833079	0.4135879	EIF6	eukaryotic translation initiation factor 6
38546_at	5.51E-01	2.21E-01	1.2575634	-5.833097	2.166914	IL1RAP	interleukin 1 receptor accessory protein
37466_at	5.52E-01	2.21E-01	1.2569323	-5.833858	0.51275202	RAB29	"RAB29, member RAS oncogene family"
37414_at	5.52E-01	2.21E-01	1.2569228	-5.83387	0.11322339	SLC22A18AS	solute carrier family 22 member 18 antisense
2014_s_at	5.52E-01	2.21E-01	1.2568708	-5.833933	0.28766482	MAP2K6	mitogen-activated protein kinase kinase 6
34340_at	5.52E-01	2.21E-01	-1.2559798	-5.835006	-0.32099934	CYB5B	cytochrome b5 type B
36946_at	5.53E-01	2.21E-01	-1.2557047	-5.835338	-0.21850434	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A
33603_at	5.53E-01	2.21E-01	1.2551607	-5.835993	0.06988796	ABCD1	ATP binding cassette subfamily D member 1
37277_at	5.53E-01	2.21E-01	1.2550807	-5.836089	0.04247066	NAIP	NLR family apoptosis inhibitory protein
40235_at	5.53E-01	2.22E-01	-1.2546751	-5.836578	-0.78012637	TNK2	tyrosine kinase non receptor 2
33116_f_at	5.53E-01	2.22E-01	1.2546038	-5.836663	0.27263049	RPS12	ribosomal protein S12
36320_at	5.53E-01	2.22E-01	-1.2542328	-5.83711	-0.54245593	TBC1D12	TBC1 domain family member 12
34229_s_at	5.53E-01	2.22E-01	1.2540931	-5.837278	0.3422058	SLC35A2	solute carrier family 35 member A2
37127_at	5.53E-01	2.22E-01	1.2540447	-5.837336	0.2177986	NLRP1	NLR family pyrin domain containing 1
38492_at	5.53E-01	2.22E-01	1.2537615	-5.837677	0.05138701	KYNU	kynureninase
41420_at	5.53E-01	2.22E-01	1.2536668	-5.837791	1.19005189	IGFBP5	insulin like growth factor binding protein 5
37784_at	5.53E-01	2.22E-01	1.2535791	-5.837896	0.52471923	CDH6	cadherin 6
41276_at	5.53E-01	2.22E-01	1.2533446	-5.838179	0.59176451	SAP18	Sin3A associated protein 18
1305_s_at	5.54E-01	2.22E-01	-1.2528487	-5.838775	-0.32784797	CYP4F2///CYP4F3	cytochrome P450 family 4 subfamily F member 2///cytochrome P450 family 4 subfamily F member 3
34720_at	5.54E-01	2.23E-01	1.2519598	-5.839843	0.513296	NFIB	nuclear factor I B
33288_i_at	5.55E-01	2.23E-01	1.2513049	-5.84063	0.2955703	LINC00921///ZNF263	long intergenic non-protein coding RNA 921///zinc finger protein 263
35703_at	5.56E-01	2.23E-01	-1.2499734	-5.842228	-0.75496632	PDGFA	platelet derived growth factor subunit A
40604_at	5.56E-01	2.23E-01	1.2499249	-5.842286	0.39475131	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2
33986_r_at	5.56E-01	2.23E-01	-1.2497871	-5.842451	-0.57464961	HSP90AB1	heat shock protein 90 alpha family class B member 1
39292_r_at	5.56E-01	2.24E-01	1.2494026	-5.842913	0.66297951	TRIM24	tripartite motif containing 24
38565_at	5.56E-01	2.24E-01	1.2491067	-5.843268	0.81524017	GAL3ST1	galactose-3-O-sulfotransferase 1
38637_at	5.56E-01	2.24E-01	1.2489097	-5.843504	1.48032529	LOX	lysyl oxidase
36196_at	5.56E-01	2.24E-01	-1.248887	-5.843531	-0.31526605	PFKM	"phosphofructokinase, muscle"
40563_at	5.56E-01	2.24E-01	1.2488689	-5.843553	0.45322866	NUP50	nucleoporin 50
35082_at	5.56E-01	2.24E-01	1.2485258	-5.843964	0.38194022	ZIC3	Zic family member 3
37958_at	5.56E-01	2.24E-01	-1.2485142	-5.843978	-0.88770409	TMEM47	transmembrane protein 47
AFFX-BioC-5_at	5.56E-01	2.24E-01	1.2483296	-5.844199	0.73224649		
189_s_at	5.56E-01	2.24E-01	1.2482907	-5.844246	0.68446225	PLAUR	"plasminogen activator, urokinase receptor"
37398_at	5.56E-01	2.24E-01	1.2478783	-5.84474	1.01023818	PECAM1	platelet and endothelial cell adhesion molecule 1
39884_g_at	5.56E-01	2.24E-01	1.2478533	-5.84477	0.35880301	DIMT1	DIM1 dimethyladenosine transferase 1 homolog
34238_at	5.56E-01	2.24E-01	1.2476896	-5.844966	1.3063176	IGSF1	immunoglobulin superfamily member 1
35714_at	5.56E-01	2.24E-01	-1.2475878	-5.845088	-0.39535704	PDXK	"pyridoxal (pyridoxine, vitamin B6) kinase"
34724_at	5.56E-01	2.24E-01	-1.2474712	-5.845227	-0.50695647	ARHGAP35	Rho GTPase activating protein 35
37959_at	5.56E-01	2.24E-01	-1.2472923	-5.845442	-0.16744189	GGA3	"golgi associated, gamma adaptin ear containing, ARF binding protein 3"
37342_s_at	5.56E-01	2.24E-01	1.2472841	-5.845452	0.47850837	IVD	isovaleryl-CoA dehydrogenase
36249_at	5.57E-01	2.25E-01	1.2459829	-5.847009	0.50606907	ASPHD1	aspartate beta-hydroxylase domain containing 1
39683_at	5.57E-01	2.25E-01	1.2459291	-5.847073	0.18918848	CRYBB1	crystallin beta B1
40033_at	5.57E-01	2.25E-01	-1.2458911	-5.847119	-0.33936279	MAPK11	mitogen-activated protein kinase 11
274_at	5.57E-01	2.25E-01	1.2458893	-5.847121	0.60391133	ZNF148	zinc finger protein 148
33559_at	5.57E-01	2.25E-01	-1.245649	-5.847408	-0.11422595	PTK6	protein tyrosine kinase 6
40976_at	5.58E-01	2.25E-01	-1.2452475	-5.847889	-0.37184913	KATNB1	katanin regulatory subunit B1
41582_at	5.58E-01	2.25E-01	1.2450065	-5.848177	0.57781336	AVIL	advillin
38123_at	5.58E-01	2.25E-01	-1.244587	-5.848678	-0.54614521	CDC123	cell division cycle 123
115_at	5.58E-01	2.25E-01	1.2445798	-5.848687	0.51201647	THBS1	thrombospondin 1
37223_at	5.58E-01	2.25E-01	1.2444713	-5.848817	0.4168764	SGCB	sarcoglycan beta
32073_at	5.58E-01	2.25E-01	1.2443159	-5.849002	0.27182831	KDM4A	lysine demethylase 4A
1520_s_at	5.58E-01	2.25E-01	1.2440116	-5.849366	1.17085757	IL1B	interleukin 1 beta
32037_r_at	5.58E-01	2.26E-01	-1.2432908	-5.850227	-0.41295864	RPP14	ribonuclease P/MRP subunit p14
33869_at	5.58E-01	2.26E-01	1.2432646	-5.850258	0.42815319	STAT5B	signal transducer and activator of transcription 5B
40744_at	5.58E-01	2.26E-01	1.2430897	-5.850467	0.27014559	RAD52	"RAD52 homolog, DNA repair protein"
36960_at	5.58E-01	2.26E-01	1.2429164	-5.850674	0.80073569	PHC2	polyhomeotic homolog 2
33932_at	5.58E-01	2.26E-01	1.2429018	-5.850691	0.28966655	GSPT1	G1 to S phase transition 1
1131_at	5.58E-01	2.26E-01	-1.2427947	-5.850819	-0.3366015	MAP2K2	mitogen-activated protein kinase kinase 2
33886_at	5.58E-01	2.26E-01	-1.2427598	-5.850861	-0.4088535	ABI1	abl interactor 1
32036_i_at	5.58E-01	2.26E-01	-1.2427189	-5.85091	-0.55668295	RPP14	ribonuclease P/MRP subunit p14
