ID	adj.P.Val	P.Value	t	B	logFC	Gene	Gene.title
A_24_P877411	0.3724061	1.72E-01	-1.3690286	-5.1779424	-0.2153916		
A_24_P936298	0.372412	1.72E-01	-1.3689715	-5.1780162	-0.2851389		
A_24_P855187	0.372412	1.72E-01	-1.3689557	-5.1780365	-0.4177204	LOC645513	septin 7 pseudogene
A_23_P251767	0.372412	1.72E-01	1.3689328	-5.1780661	0.2971508	BANP	BTG3 associated nuclear protein
A_24_P803246	0.3724277	1.72E-01	-1.3688805	-5.1781336	-0.4892993		
A_23_P93881	0.3725516	1.72E-01	1.3686678	-5.1784082	0.3254314	SYPL1	synaptophysin like 1
A_32_P151470	0.372613	1.73E-01	-1.3684906	-5.1786369	-0.5190183		
A_24_P619891	0.372613	1.73E-01	-1.3684673	-5.178667	-0.654542		
A_24_P127602	0.372613	1.73E-01	1.3684615	-5.1786745	0.5395962	BSN-AS2	BSN antisense RNA 2 (head to head)
A_23_P7791	0.372613	1.73E-01	1.3684607	-5.1786755	0.5396297	OGFRL1	opioid growth factor receptor like 1
A_23_P120378	0.3727115	1.73E-01	-1.3682613	-5.1789329	-0.4546765		
A_32_P52046	0.3727115	1.73E-01	1.3682566	-5.178939	0.2506832		
A_23_P331813	0.3727578	1.73E-01	1.368159	-5.1790649	0.3693469	ZNF687	zinc finger protein 687
A_23_P1981	0.3728126	1.73E-01	-1.3680298	-5.1792316	-0.2518263	INS	insulin
A_24_P388703	0.3728126	1.73E-01	1.3680198	-5.1792445	0.377434	LOC439933	uncharacterized LOC439933
A_32_P159574	0.3728217	1.73E-01	1.3679773	-5.1792993	0.2206873	LOC101927204	uncharacterized LOC101927204
A_24_P398781	0.3728403	1.73E-01	1.367878	-5.1794275	0.2877095	IFT43	intraflagellar transport 43
A_23_P89199	0.3728403	1.73E-01	-1.3678674	-5.1794411	-0.2713167	COPS3	COP9 signalosome subunit 3
A_23_P51761	0.3728403	1.73E-01	-1.3678627	-5.1794473	-0.3912398	OR6K2	olfactory receptor family 6 subfamily K member 2
A_24_P365048	0.3728462	1.73E-01	1.3678249	-5.1794959	0.3165029	TEFM	"transcription elongation factor, mitochondrial"
A_23_P41025	0.3728572	1.73E-01	1.3677795	-5.1795546	0.2920427	GNL3	G protein nucleolar 3
A_23_P376036	0.3729119	1.73E-01	-1.3676629	-5.179705	-0.3362162	EXD1	exonuclease 3'-5' domain containing 1
A_23_P68072	0.3729119	1.73E-01	-1.3676406	-5.1797338	-0.5884485	WDR54	WD repeat domain 54
A_23_P134395	0.3730244	1.73E-01	1.3674204	-5.1800178	0.318138	TBL2	transducin (beta)-like 2
A_23_P376599	0.3730244	1.73E-01	-1.3674155	-5.1800241	-0.2816252	RALBP1	ralA binding protein 1
A_24_P400044	0.3730244	1.73E-01	-1.3673736	-5.1800782	-0.3827837	NUDT10	nudix hydrolase 10
A_32_P542060	0.3730244	1.73E-01	1.3673526	-5.1801052	0.5708277		
A_32_P173357	0.3730244	1.73E-01	-1.3673287	-5.180136	-0.252821	LOC439938	uncharacterized LOC439938
A_32_P225021	0.3730765	1.73E-01	1.3672226	-5.1802728	0.7812376		
A_24_P118855	0.3730867	1.73E-01	1.3671785	-5.1803297	0.4031478		
A_23_P310972	0.3731502	1.73E-01	-1.3670554	-5.1804884	-0.423173	PCDHGB1	"protocadherin gamma subfamily B, 1"
A_32_P232198	0.373152	1.73E-01	-1.3670237	-5.1805293	-0.2844868		
A_24_P76358	0.3731943	1.73E-01	1.366932	-5.1806475	0.5297869		
A_24_P482009	0.3731994	1.73E-01	-1.3668955	-5.1806946	-0.2462756	FRG1JP	"FSHD region gene 1 family member J, pseudogene"
ETG09_35454	0.3732116	1.73E-01	-1.3668484	-5.1807553	-0.3678964		
A_23_P75529	0.3733094	1.73E-01	-1.3666746	-5.1809794	-0.3864048	PKNOX2	PBX/knotted 1 homeobox 2
A_24_P251841	0.3733182	1.73E-01	1.3666252	-5.1810431	0.4521657	SETD7	SET domain containing lysine methyltransferase 7
A_24_P149844	0.3733182	1.73E-01	1.3666024	-5.1810724	0.427535	ABI1	abl interactor 1
A_24_P152793	0.3733182	1.73E-01	-1.3665746	-5.1811083	-0.4000526		
A_23_P134851	0.3733819	1.73E-01	1.3664293	-5.1812956	0.5039837	DOK2	docking protein 2
A_32_P775679	0.3733819	1.73E-01	-1.3664222	-5.1813047	-0.5840865		
A_24_P274615	0.3733929	1.73E-01	1.3663769	-5.1813631	0.4605947	ARRDC3	arrestin domain containing 3
A_24_P131293	0.373454	1.73E-01	-1.3662315	-5.1815505	-0.2861908	POU3F1	POU class 3 homeobox 1
A_23_P74241	0.373454	1.73E-01	1.3662127	-5.1815746	0.2702589	MTF1	metal regulatory transcription factor 1
A_24_P6850	0.373454	1.73E-01	1.3661765	-5.1816213	0.3458092		
A_23_P212149	0.373454	1.73E-01	-1.3661705	-5.181629	-0.2464133		
A_23_P27133	0.3734944	1.73E-01	1.3660817	-5.1817435	0.1935971	KRT15	keratin 15
A_23_P33723	0.3735221	1.73E-01	1.3660117	-5.1818336	1.0033214	CD163	CD163 molecule
A_32_P131090	0.3735229	1.73E-01	-1.3659647	-5.1818943	-0.2145602		
A_32_P11450	0.3735229	1.73E-01	1.3659526	-5.1819099	0.3806649	BMS1	"BMS1, ribosome biogenesis factor"
A_32_P214781	0.3735956	1.73E-01	-1.3658159	-5.1820859	-0.2452222		
A_23_P148150	0.3736212	1.73E-01	-1.3657491	-5.182172	-0.5120373	NELFB	negative elongation factor complex member B
A_32_P201075	0.3736415	1.73E-01	1.3656735	-5.1822694	0.3236239		
A_24_P633349	0.3736415	1.73E-01	1.365661	-5.1822854	0.2400413		
A_32_P192823	0.373684	1.73E-01	-1.3655691	-5.1824039	-0.469167	PRPS1L1	phosphoribosyl pyrophosphate synthetase 1-like 1
A_23_P70355	0.3737067	1.73E-01	1.3655039	-5.1824879	0.2915554	SERPINB6	serpin family B member 6
A_24_P332161	0.3737067	1.73E-01	1.3654776	-5.1825217	0.7016051	CCDC144A	coiled-coil domain containing 144A
A_24_P940099	0.3737339	1.73E-01	-1.3654083	-5.1826109	-0.2568756		
A_23_P373464	0.3737531	1.73E-01	-1.3653509	-5.1826849	-0.3446079	AFF3	AF4/FMR2 family member 3
A_23_P59877	0.3738934	1.74E-01	-1.3651143	-5.1829895	-1.0226555	FABP5	fatty acid binding protein 5
A_32_P208964	0.3738946	1.74E-01	-1.3650835	-5.1830291	-0.6461195		
A_32_P142652	0.3739037	1.74E-01	1.3650411	-5.1830838	0.3790283		
A_23_P406591	0.3739506	1.74E-01	-1.3649427	-5.1832105	-0.7505624	GUSBP5	"glucuronidase, beta pseudogene 5"
A_23_P40010	0.3739533	1.74E-01	-1.3649097	-5.183253	-0.3250625	LINC00152	long intergenic non-protein coding RNA 152
A_32_P157927	0.3739679	1.74E-01	1.3648592	-5.183318	0.3927795		
A_23_P17130	0.3740257	1.74E-01	1.3647446	-5.1834655	0.5991619	C2orf88	chromosome 2 open reading frame 88
A_24_P74064	0.3740545	1.74E-01	1.3646403	-5.1835997	0.3533547	ZBTB14	zinc finger and BTB domain containing 14
A_24_P132813	0.3740545	1.74E-01	-1.3646284	-5.183615	-1.0491572	OPALIN	oligodendrocytic myelin paranodal and inner loop protein
A_24_P928017	0.3740545	1.74E-01	-1.3646152	-5.1836321	-0.39105		
A_23_P99076	0.3740789	1.74E-01	-1.36455	-5.183716	-0.2634112		
A_23_P166068	0.3740894	1.74E-01	-1.3645055	-5.1837733	-0.2520904		
A_24_P942893	0.3741202	1.74E-01	1.364431	-5.1838691	0.2646997	TEX261	testis expressed 261
A_24_P15877	0.3741205	1.74E-01	-1.3643941	-5.1839166	-0.3164515		
A_24_P321125	0.3741205	1.74E-01	-1.3643727	-5.1839442	-0.450508	LRRC18	leucine rich repeat containing 18
A_23_P70951	0.3741508	1.74E-01	1.3642987	-5.1840393	0.3499896	KBTBD2	kelch repeat and BTB domain containing 2
A_32_P103669	0.3742335	1.74E-01	1.3641118	-5.1842799	0.5675909	GOLGA6C	golgin A6 family member C
A_23_P131534	0.3742335	1.74E-01	-1.3640816	-5.1843187	-0.2408588	GPR45	G protein-coupled receptor 45
A_24_P410117	0.3742335	1.74E-01	1.3640616	-5.1843445	0.6765534		
A_24_P280868	0.3742335	1.74E-01	1.3640607	-5.1843457	0.5203348	FAM86B2	family with sequence similarity 86 member B2
A_32_P39669	0.3742339	1.74E-01	1.364031	-5.1843838	0.9898469		
A_24_P185487	0.374237	1.74E-01	1.3639975	-5.184427	0.3770565	ZNF507	zinc finger protein 507
A_23_P422981	0.3742826	1.74E-01	1.363901	-5.1845511	0.4840565	FBXO36	F-box protein 36
A_24_P910724	0.3742861	1.74E-01	-1.3638566	-5.1846082	-0.3355114		
A_32_P131100	0.3742861	1.74E-01	1.3638225	-5.1846521	0.4022317		
A_24_P5153	0.3742861	1.74E-01	-1.363809	-5.1846694	-0.2177488	THSD4	thrombospondin type 1 domain containing 4
A_23_P112478	0.3742964	1.74E-01	-1.3637431	-5.1847542	-0.3099181	NUDT2	nudix hydrolase 2
A_23_P351232	0.3742964	1.74E-01	1.3637358	-5.1847636	0.3939037	ZNF775	zinc finger protein 775
A_23_P60599	0.3742964	1.74E-01	-1.3636851	-5.1848289	-0.2072521	UGT1A6	UDP glucuronosyltransferase family 1 member A6
A_23_P52761	0.3742964	1.74E-01	1.3636779	-5.1848381	1.0300814	MMP7	matrix metallopeptidase 7
A_32_P190600	0.3744383	1.74E-01	-1.3634209	-5.1851686	-0.5025787		
A_32_P227059	0.3744383	1.74E-01	1.3634101	-5.1851825	0.3382271		
A_24_P67258	0.3745231	1.74E-01	1.3632559	-5.1853808	0.4253922		
A_24_P345193	0.3745252	1.74E-01	1.3631555	-5.1855098	0.2913206	SPEN	spen family transcriptional repressor
A_23_P110462	0.3745252	1.74E-01	-1.3631454	-5.1855229	-0.3165763	PCDHB1	protocadherin beta 1
A_23_P103601	0.3745252	1.74E-01	-1.3631162	-5.1855605	-0.6820215	MAN1C1	mannosidase alpha class 1C member 1
A_24_P55148	0.3745252	1.74E-01	1.3630588	-5.1856342	0.463681	HIST1H2BJ	"histone cluster 1, H2bj"
A_32_P85460	0.3745252	1.74E-01	-1.3630564	-5.1856373	-0.4191316		
A_32_P107493	0.3745252	1.74E-01	1.3630507	-5.1856446	0.275583	SPATA33	spermatogenesis associated 33
A_24_P121642	0.3745252	1.74E-01	1.36305	-5.1856456	0.3180442		
A_24_P222599	0.3745477	1.74E-01	-1.3629877	-5.1857256	-0.3958806	PDPK1	3-phosphoinositide dependent protein kinase 1
A_23_P312181	0.3746021	1.74E-01	-1.3628639	-5.1858848	-0.3149972	TCEB2	transcription elongation factor B subunit 2
A_23_P158969	0.3746021	1.74E-01	1.3628495	-5.1859033	0.2925655	SLC39A11	solute carrier family 39 member 11
A_32_P20691	0.3746864	1.74E-01	1.3626855	-5.1861142	0.6672682	CLK3	CDC like kinase 3
A_23_P31116	0.3746864	1.74E-01	-1.362667	-5.1861379	-0.3368012	ACOT13	acyl-CoA thioesterase 13
A_23_P369634	0.3746889	1.74E-01	-1.3626343	-5.18618	-0.1888102	MROH6	maestro heat like repeat family member 6
A_23_P59547	0.3748181	1.74E-01	1.3623861	-5.1864989	0.2566312	NT5C3A	"5'-nucleotidase, cytosolic IIIA"
A_24_P937062	0.3748181	1.74E-01	-1.3623855	-5.1864997	-0.3455795		
A_32_P77717	0.37482	1.74E-01	-1.3623537	-5.1865405	-0.4166029		
A_24_P385341	0.3748555	1.74E-01	1.3622723	-5.1866451	0.2964975	DIEXF	digestive organ expansion factor homolog (zebrafish)
A_24_P211797	0.3748891	1.74E-01	-1.3621938	-5.186746	-0.2756974		
A_32_P48256	0.3749423	1.75E-01	-1.3620861	-5.1868843	-0.378208		
A_23_P72252	0.3749454	1.75E-01	1.3620526	-5.1869274	0.5867414		
A_23_P410017	0.3749699	1.75E-01	1.3619875	-5.187011	0.2430371	TBCEL	tubulin folding cofactor E like
A_23_P89665	0.3750519	1.75E-01	-1.3618374	-5.1872039	-0.3605886	KRT33B	keratin 33B
A_32_P169735	0.3750782	1.75E-01	-1.3617696	-5.187291	-0.3011924	TTC8	tetratricopeptide repeat domain 8
A_32_P68195	0.375155	1.75E-01	1.3616273	-5.1874738	0.4871445		
A_23_P30956	0.3751575	1.75E-01	1.3615946	-5.1875158	0.3855278	UFL1	UFM1 specific ligase 1
A_24_P484702	0.375182	1.75E-01	-1.361512	-5.1876218	-0.38553		
A_23_P40926	0.375182	1.75E-01	-1.3615006	-5.1876365	-0.5786218	DGKG	diacylglycerol kinase gamma
A_24_P347447	0.3751832	1.75E-01	-1.3614698	-5.187676	-0.3806664	DAAM1	dishevelled associated activator of morphogenesis 1
A_23_P46690	0.3752532	1.75E-01	-1.3613375	-5.1878459	-0.3139471	TMEM81	transmembrane protein 81
A_24_P331998	0.3752886	1.75E-01	-1.3612564	-5.1879501	-0.2272005	DOCK8	dedicator of cytokinesis 8
A_24_P829882	0.3753351	1.75E-01	1.3611588	-5.1880754	0.4060587		
A_24_P716349	0.3753902	1.75E-01	1.3610432	-5.1882237	0.3626196		
A_32_P107463	0.3753902	1.75E-01	-1.3609976	-5.1882823	-0.327155	LOC101928068	uncharacterized LOC101928068
A_32_P193288	0.3753902	1.75E-01	1.3609905	-5.1882914	0.4709918	RPL18A	ribosomal protein L18a
A_24_P313210	0.3753933	1.75E-01	-1.360957	-5.1883345	-0.3215576		
A_23_P251805	0.3754269	1.75E-01	1.3608784	-5.1884353	0.3496212	PRSS57	"protease, serine 57"
A_23_P79360	0.3754542	1.75E-01	1.3607975	-5.1885392	0.4180581	NOSTRIN	nitric oxide synthase trafficking
A_23_P383053	0.3754542	1.75E-01	1.3607802	-5.1885614	0.323706	APPBP2	amyloid beta precursor protein binding protein 2
A_24_P83437	0.3754964	1.75E-01	-1.360686	-5.1886823	-0.2818407	ZNF326	zinc finger protein 326
A_24_P412156	0.3754964	1.75E-01	1.3606407	-5.1887404	0.6468064	CXCL12	C-X-C motif chemokine ligand 12
A_32_P181638	0.3754964	1.75E-01	-1.3606311	-5.1887527	-0.2246292	BVES	blood vessel epicardial substance
A_24_P409166	0.3756335	1.75E-01	1.360374	-5.1890826	0.2661408		
A_23_P120557	0.3756335	1.75E-01	-1.360371	-5.1890865	-0.2398272	TASP1	taspase 1
A_24_P136807	0.3756545	1.75E-01	1.360311	-5.1891635	0.3001505	RFC1	replication factor C subunit 1
A_23_P215525	0.3757891	1.75E-01	1.3600597	-5.1894859	0.6065939	OSBPL3	oxysterol binding protein like 3
A_23_P64280	0.3757891	1.75E-01	1.3600457	-5.1895039	0.322752		
A_23_P417994	0.3757891	1.75E-01	1.3600256	-5.1895297	0.6294739	FGFBP3	fibroblast growth factor binding protein 3
A_24_P341116	0.3758441	1.75E-01	-1.3599156	-5.1896708	-0.4200321	SERPINA13P	"serpin family A member 13, pseudogene"
A_23_P145016	0.3758919	1.75E-01	1.3598161	-5.1897985	0.2864878	BRD8	bromodomain containing 8
A_24_P920792	0.3760694	1.75E-01	1.3595255	-5.1901712	0.3425596		
A_32_P102129	0.3760765	1.75E-01	-1.359486	-5.1902218	-0.3851563		
A_32_P114914	0.3760826	1.75E-01	-1.3594481	-5.1902705	-0.2257959		
A_23_P149509	0.3761347	1.75E-01	1.3593423	-5.190406	0.2784869	ZBTB48	zinc finger and BTB domain containing 48
A_24_P786713	0.3761589	1.75E-01	1.3592778	-5.1904888	0.490602		
A_32_P82119	0.3762296	1.75E-01	1.3591445	-5.1906597	0.5643665		
A_32_P153604	0.376236	1.75E-01	-1.3591062	-5.1907088	-0.2213244		
A_23_P10647	0.3762926	1.75E-01	1.3589938	-5.1908529	0.3784146	CYTL1	cytokine like 1
A_23_P162734	0.3763543	1.76E-01	-1.358874	-5.1910064	-0.4222361	RNF6	ring finger protein 6
A_24_P587882	0.376403	1.76E-01	1.3587733	-5.1911355	0.4725157		
A_24_P86755	0.3764654	1.76E-01	-1.3586361	-5.1913113	-0.342153	SPACA9	sperm acrosome associated 9
A_23_P122655	0.3764654	1.76E-01	1.3586235	-5.1913275	0.2301701	LCAL1	lung cancer associated lncRNA 1
A_32_P233019	0.3765251	1.76E-01	1.3585065	-5.1914775	0.2919716	SEC22A	"SEC22 homolog A, vesicle trafficking protein"
A_24_P336113	0.3765266	1.76E-01	-1.3584509	-5.1915486	-0.267024	CABIN1	calcineurin binding protein 1
A_32_P107454	0.3765266	1.76E-01	1.3584464	-5.1915544	0.2194945		
A_23_P87491	0.3766128	1.76E-01	-1.3582905	-5.1917542	-0.4108866	APOF	apolipoprotein F
A_32_P179148	0.3766285	1.76E-01	-1.3582385	-5.1918208	-0.4971731		
A_23_P106362	0.3766457	1.76E-01	-1.3581842	-5.1918904	-0.6883454	AQP9	aquaporin 9
A_23_P38860	0.376709	1.76E-01	1.358062	-5.192047	0.2944678	EXOC3L2	exocyst complex component 3 like 2
A_23_P33376	0.3767733	1.76E-01	-1.3579385	-5.1922052	-0.4904517	CDK17	cyclin dependent kinase 17
A_23_P17242	0.3769038	1.76E-01	-1.3577173	-5.1924884	-0.2533182	ABHD1	abhydrolase domain containing 1
A_24_P208961	0.3769829	1.76E-01	1.3575672	-5.1926807	0.3901618	YTHDC1	YTH domain containing 1
A_24_P170095	0.3769829	1.76E-01	1.3575429	-5.1927118	0.3255179		
A_23_P2203	0.3770814	1.76E-01	1.3573272	-5.192988	0.4034795	TAOK3	TAO kinase 3
A_23_P87732	0.3770814	1.76E-01	1.3573237	-5.1929925	0.3125111	POLR3B	RNA polymerase III subunit B
A_23_P71790	0.3770814	1.76E-01	1.3573112	-5.1930085	0.3298402	MAMDC4	MAM domain containing 4
A_32_P45866	0.3771346	1.76E-01	1.357204	-5.1931458	0.2711406		
A_32_P85835	0.3772007	1.76E-01	-1.3570625	-5.1933268	-0.35673	B3GLCT	beta 3-glucosyltransferase
A_32_P44328	0.3772007	1.76E-01	-1.3570489	-5.1933444	-0.3451627		
A_23_P51711	0.3772048	1.76E-01	-1.3570138	-5.1933892	-0.2938965	CELA2B	chymotrypsin like elastase family member 2B
A_32_P188620	0.3772748	1.76E-01	-1.3568819	-5.1935581	-0.3471896		
A_24_P337746	0.3773168	1.76E-01	-1.3567912	-5.1936741	-0.3329228	RABGEF1	RAB guanine nucleotide exchange factor 1
A_24_P162254	0.3773211	1.76E-01	-1.3567456	-5.1937326	-0.3646738	HHIPL1	HHIP like 1
A_32_P500996	0.3773211	1.76E-01	-1.356727	-5.1937563	-0.2259873		
A_23_P69218	0.3773273	1.76E-01	-1.356689	-5.193805	-0.2976625	EMC3	ER membrane protein complex subunit 3
A_24_P212997	0.3773474	1.76E-01	-1.3566305	-5.1938798	-0.4458258		
A_23_P27840	0.3773619	1.76E-01	-1.3565802	-5.1939442	-0.2708924	SUPT5H	"SPT5 homolog, DSIF elongation factor subunit"
A_23_P213592	0.3773638	1.76E-01	-1.3565484	-5.1939848	-0.252427	RNF44	ring finger protein 44
A_24_P350196	0.3775036	1.76E-01	-1.3563138	-5.194285	-0.4932422		
A_23_P69188	0.377576	1.76E-01	1.3561785	-5.1944582	0.3657438	DPH3	diphthamide biosynthesis 3
A_24_P30206	0.3776169	1.76E-01	1.3560893	-5.1945722	0.3330134	BCCIP	BRCA2 and CDKN1A interacting protein
A_23_P167983	0.3776596	1.76E-01	1.3559976	-5.1946896	0.5381099	HIST1H2AC	"histone cluster 1, H2ac"
A_23_P501887	0.3776983	1.76E-01	-1.355911	-5.1948004	-0.3348212	DHPS	deoxyhypusine synthase
A_23_P23815	0.3776983	1.76E-01	1.3558828	-5.1948364	0.1901413	SLC30A1	solute carrier family 30 member 1
A_23_P408280	0.3778202	1.77E-01	-1.3556747	-5.1951025	-0.2436971	TERB1	telomere repeat binding bouquet formation protein 1
A_24_P205036	0.3778546	1.77E-01	1.3555952	-5.1952042	0.4978093	ZNF676	zinc finger protein 676
A_24_P313993	0.3778667	1.77E-01	1.3555381	-5.1952773	0.5535745	CAPS	calcyphosine
A_24_P940457	0.3778667	1.77E-01	-1.3554977	-5.1953289	-0.3777036		
A_23_P96955	0.3778667	1.77E-01	1.3554906	-5.1953379	0.2866322	FAM167B	family with sequence similarity 167 member B
A_24_P931428	0.3778741	1.77E-01	1.3554508	-5.1953888	0.3697962	TCF4	transcription factor 4
A_32_P44840	0.3779224	1.77E-01	-1.3553432	-5.1955264	-0.8969841		
A_23_P53247	0.3779224	1.77E-01	-1.3553152	-5.1955623	-0.3708583	DTX3	deltex E3 ubiquitin ligase 3
A_32_P63858	0.3779224	1.77E-01	1.3552931	-5.1955905	0.4114603		
A_24_P136758	0.3779442	1.77E-01	-1.3552321	-5.1956684	-0.2271984	SAMD4B	sterile alpha motif domain containing 4B
A_24_P109962	0.3779478	1.77E-01	1.355198	-5.195712	0.3471791		
A_23_P55551	0.3779936	1.77E-01	-1.3551018	-5.1958351	-0.2258379	CHMP1B	charged multivesicular body protein 1B
A_32_P135469	0.3780286	1.77E-01	1.3550213	-5.1959379	0.912368		
A_32_P147747	0.3780926	1.77E-01	-1.3548885	-5.1961077	-0.3708366		
A_23_P214739	0.3780926	1.77E-01	1.3548694	-5.1961321	0.2979944	FBXL4	F-box and leucine rich repeat protein 4
A_24_P203226	0.3781362	1.77E-01	-1.3547612	-5.1962705	-0.4319742	PPIAL4A	peptidylprolyl isomerase A like 4A
A_23_P4425	0.3781362	1.77E-01	1.3547475	-5.1962879	0.3011239	FLII	"FLII, actin remodeling protein"
A_23_P365685	0.3781873	1.77E-01	1.3546436	-5.1964207	0.5041184	LIMS3	LIM zinc finger domain containing 3
A_23_P201338	0.3782897	1.77E-01	1.3544642	-5.19665	0.3383137	SDF4	stromal cell derived factor 4
A_23_P18939	0.3783517	1.77E-01	-1.3543442	-5.1968032	-0.2045934	RASA1	RAS p21 protein activator 1
A_24_P912889	0.3783727	1.77E-01	1.3542207	-5.1969611	0.4084096	VIMP	VCP interacting membrane selenoprotein
A_24_P933372	0.3783727	1.77E-01	-1.354219	-5.1969632	-0.2311538		
A_23_P13486	0.3783727	1.77E-01	-1.3542058	-5.19698	-0.7175456	C11orf16	chromosome 11 open reading frame 16
RC3	0.3783727	1.77E-01	-1.3541978	-5.1969903	-0.4196508		
A_23_P361419	0.3783837	1.77E-01	-1.3541526	-5.1970479	-0.2563576	DEPDC1B	DEP domain containing 1B
A_23_P114862	0.3784161	1.77E-01	-1.3540007	-5.197242	-0.377341	ANGPTL7	angiopoietin like 7
A_23_P431381	0.3784161	1.77E-01	-1.3539941	-5.1972505	-0.3991326	C14orf80	chromosome 14 open reading frame 80
A_23_P44734	0.3784161	1.77E-01	1.353973	-5.1972774	0.5812861	USP38	ubiquitin specific peptidase 38
A_23_P208238	0.3784161	1.77E-01	1.3539481	-5.1973092	0.2948591	ZNF137P	"zinc finger protein 137, pseudogene"
A_24_P312381	0.3784161	1.77E-01	-1.3539388	-5.1973211	-0.4640475		
A_24_P99639	0.3784161	1.77E-01	1.3539317	-5.1973302	0.2994613	NEK8	NIMA related kinase 8
A_24_P933447	0.3784397	1.77E-01	-1.3538681	-5.1974114	-0.2330562		
A_23_P103269	0.3784957	1.77E-01	1.3537569	-5.1975534	0.2786775		
A_24_P1910	0.3786285	1.77E-01	-1.353533	-5.1978393	-0.290982	SUPT4H1	"SPT4 homolog, DSIF elongation factor subunit"
A_23_P90089	0.3786356	1.77E-01	1.3534936	-5.1978896	0.3540814	GCDH	glutaryl-CoA dehydrogenase
A_32_P45087	0.3786518	1.77E-01	-1.353441	-5.1979568	-0.1890909		
A_32_P225449	0.3786538	1.77E-01	-1.3534091	-5.1979974	-0.2310441		
A_23_P78958	0.3786855	1.77E-01	1.3533241	-5.198106	0.667734	CAPS	calcyphosine
A_23_P326691	0.3786855	1.77E-01	1.3532886	-5.1981513	0.3086909	RBBP4	"RB binding protein 4, chromatin remodeling factor"
A_32_P102604	0.3786855	1.77E-01	-1.3532759	-5.1981676	-0.3544753		
A_23_P66050	0.3787047	1.77E-01	1.3532188	-5.1982404	0.4239156	B3GNT9	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9"
A_23_P116872	0.3787328	1.77E-01	-1.3531486	-5.1983301	-0.2628216	PRB4	proline rich protein BstNI subfamily 4
A_24_P170613	0.3788161	1.77E-01	1.3529974	-5.1985231	0.9582062		
A_23_P384023	0.3788214	1.77E-01	-1.3529608	-5.1985698	-0.3721297	GLIS3	GLIS family zinc finger 3
A_24_P915149	0.3788688	1.77E-01	-1.3528624	-5.1986954	-0.2669542		
A_32_P144133	0.3789835	1.78E-01	1.352665	-5.1989473	0.3321155		
A_23_P151232	0.3790126	1.78E-01	-1.3525934	-5.1990386	-0.671919	TMEM132C	transmembrane protein 132C
A_23_P370989	0.3790305	1.78E-01	1.3525383	-5.199109	0.4624309	MCM4	minichromosome maintenance complex component 4
A_23_P131909	0.3790709	1.78E-01	-1.3524501	-5.1992215	-0.2581603	TMEM239	transmembrane protein 239
A_23_P502464	0.3791042	1.78E-01	-1.3523723	-5.1993207	-0.6525451	NOS2	nitric oxide synthase 2
A_24_P307486	0.3791167	1.78E-01	-1.3523191	-5.1993886	-0.4360661		
A_23_P212706	0.3791167	1.78E-01	1.3522962	-5.1994178	0.2816417	ATG3	autophagy related 3
A_23_P15829	0.3791445	1.78E-01	1.3522265	-5.1995068	0.2558789	TOP3A	topoisomerase (DNA) III alpha
A_23_P59444	0.3792259	1.78E-01	-1.3520578	-5.1997219	-0.2991095	SLC35B4	solute carrier family 35 member B4
A_32_P107850	0.3792259	1.78E-01	1.3520493	-5.1997328	0.5921349	LOC102723694	uncharacterized LOC102723694
A_23_P50990	0.3792665	1.78E-01	1.3519609	-5.1998455	0.3678673	CENPO	centromere protein O
A_32_P65195	0.3792926	1.78E-01	-1.3518937	-5.1999312	-0.2168803	LINC01497	long intergenic non-protein coding RNA 1497
A_24_P375592	0.3792995	1.78E-01	1.3518546	-5.199981	0.3228793	PHF20	PHD finger protein 20
A_23_P335398	0.3793753	1.78E-01	1.3517146	-5.2001597	0.4714227		
A_32_P232865	0.3794163	1.78E-01	-1.351583	-5.2003274	-0.6010088	BCR	"BCR, RhoGEF and GTPase activating protein"
A_23_P14216	0.3794163	1.78E-01	-1.3515632	-5.2003526	-0.3032302	CCDC169	coiled-coil domain containing 169
A_24_P622697	0.3794163	1.78E-01	1.351551	-5.2003682	0.5068587		
A_24_P330112	0.3794163	1.78E-01	-1.3515389	-5.2003837	-0.1983192	MAGOHB	"mago homolog B, exon junction complex core component"
A_32_P148672	0.3794348	1.78E-01	1.3514829	-5.2004551	0.4119357	SNRPD1	small nuclear ribonucleoprotein D1 polypeptide
A_32_P34696	0.3796102	1.78E-01	1.3511968	-5.2008198	0.2512419		
A_32_P192984	0.3796263	1.78E-01	1.3511241	-5.2009124	0.2914221	TRAF6	TNF receptor associated factor 6
A_24_P911775	0.3796263	1.78E-01	-1.3510696	-5.2009819	-0.2907627	PPP2R2D	protein phosphatase 2 regulatory subunit Bdelta
A_23_P163099	0.3796263	1.78E-01	-1.3510659	-5.2009867	-0.3648967	POLE2	"DNA polymerase epsilon 2, accessory subunit"
A_24_P162532	0.3796263	1.78E-01	1.3510576	-5.2009971	0.2808613	PPM1K	"protein phosphatase, Mg2+/Mn2+ dependent 1K"
A_23_P344481	0.3796297	1.78E-01	-1.3510217	-5.2010429	-0.6343506	STOX1	storkhead box 1
A_23_P316960	0.3796297	1.78E-01	-1.350995	-5.201077	-0.3773617	GRINA	glutamate ionotropic receptor NMDA type subunit associated protein 1
A_23_P372910	0.3796532	1.78E-01	-1.3509216	-5.2011705	-0.2625188	RORC	RAR related orphan receptor C
